target_id,smiles,pAc
O00329,CS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.4
O00329,c1c2n(ccc1-c1cncc(S(=O)(C)=O)c1)nc(N)n2,1.4
O00329,c1c(-c2ccn3nc(N)nc3c2)cc(S(C)(=O)=O)cn1,1.4
O00329,CS(=O)(=O)c1cncc(-c2cc3n(cc2)nc(N)n3)c1,1.4
O00329,n1c(N)nc2cc(-c3cc(S(=O)(=O)C)cnc3)ccn12,1.4
O00329,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)N,1.5
O00329,c1(-c2cc(S(=O)(=O)N)cnc2)cc2nc(N)nn2cc1,1.5
O00329,c1ncc(S(=O)(N)=O)cc1-c1cc2nc(N)nn2cc1,1.5
O00329,n1n2ccc(-c3cncc(S(=O)(N)=O)c3)cc2nc1N,1.5
O00329,n1cc(-c2cc3nc(N)nn3cc2)cc(S(N)(=O)=O)c1,1.5
O00329,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.5
O00329,c1(N)nn2ccc(-c3cncc(S(=O)(NC(C)C)=O)c3)cc2n1,1.5
O00329,c12nc(N)nn1ccc(-c1cc(S(=O)(NC(C)C)=O)cnc1)c2,1.5
O00329,n12c(nc(N)n1)cc(-c1cncc(S(=O)(NC(C)C)=O)c1)cc2,1.5
O00329,c1(-c2cc3n(nc(N)n3)cc2)cc(S(=O)(=O)NC(C)C)cnc1,1.5
O00329,CC1(CCN1S(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N)C,1.5
O00329,c1c(-c2ccn3c(nc(N)n3)c2)cc(S(N2C(C)(C)CC2)(=O)=O)cn1,1.5
O00329,c1(N)nn2ccc(-c3cc(S(=O)(=O)N4C(C)(C)CC4)cnc3)cc2n1,1.5
O00329,c1c(-c2cc3n(cc2)nc(N)n3)cc(S(=O)(N2CCC2(C)C)=O)cn1,1.5
O00329,O=S(=O)(N1C(C)(C)CC1)c1cc(-c2ccn3c(nc(N)n3)c2)cnc1,1.5
O00329,CC(C)(C(F)(F)F)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.5
O00329,n12nc(N)nc1cc(-c1cc(S(=O)(=O)NC(C)(C(F)(F)F)C)cnc1)cc2,1.5
O00329,CC(C)(NS(=O)(c1cncc(-c2cc3nc(N)nn3cc2)c1)=O)C(F)(F)F,1.5
O00329,c1(S(=O)(=O)NC(C)(C)C(F)(F)F)cc(-c2ccn3nc(N)nc3c2)cnc1,1.5
O00329,n1c2cc(-c3cc(S(=O)(NC(C)(C(F)(F)F)C)=O)cnc3)ccn2nc1N,1.5
O00329,CNS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.6
O00329,c1(-c2ccn3c(nc(N)n3)c2)cncc(S(=O)(NC)=O)c1,1.6
O00329,c1cc(-c2cncc(S(=O)(=O)NC)c2)cc2n1nc(N)n2,1.6
O00329,c1(-c2cc3nc(N)nn3cc2)cc(S(=O)(NC)=O)cnc1,1.6
O00329,n1n2c(nc1N)cc(-c1cncc(S(=O)(=O)NC)c1)cc2,1.6
O00329,C1=CC=C(C=C1)NS(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N,1.6
O00329,O=S(=O)(Nc1ccccc1)c1cncc(-c2cc3nc(N)nn3cc2)c1,1.6
O00329,c1ccc(NS(=O)(c2cncc(-c3cc4nc(N)nn4cc3)c2)=O)cc1,1.6
O00329,c1c(-c2cncc(S(Nc3ccccc3)(=O)=O)c2)cc2nc(N)nn2c1,1.6
O00329,n1c(N)nc2n1ccc(-c1cc(S(Nc3ccccc3)(=O)=O)cnc1)c2,1.6
O00329,C1=CC=C(C=C1)CNS(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N,1.7
O00329,c12n(ccc(-c3cncc(S(NCc4ccccc4)(=O)=O)c3)c1)nc(N)n2,1.7
O00329,S(NCc1ccccc1)(=O)(=O)c1cc(-c2ccn3c(nc(N)n3)c2)cnc1,1.7
O00329,c1c(-c2cc(S(NCc3ccccc3)(=O)=O)cnc2)ccn2nc(N)nc12,1.7
O00329,S(c1cncc(-c2ccn3nc(N)nc3c2)c1)(=O)(=O)NCc1ccccc1,1.7
O00329,CCCNS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.7
O00329,N(S(=O)(=O)c1cncc(-c2ccn3c(c2)nc(N)n3)c1)CCC,1.7
O00329,n12ccc(-c3cncc(S(=O)(=O)NCCC)c3)cc1nc(N)n2,1.7
O00329,c1(-c2cc3n(nc(N)n3)cc2)cc(S(NCCC)(=O)=O)cnc1,1.7
O00329,c1cn2c(cc1-c1cncc(S(NCCC)(=O)=O)c1)nc(N)n2,1.7
O00329,CCN(CC)S(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.9
O00329,c1(S(=O)(=O)N(CC)CC)cc(-c2cc3nc(N)nn3cc2)cnc1,1.9
O00329,c1c(S(=O)(N(CC)CC)=O)cncc1-c1cc2nc(N)nn2cc1,1.9
O00329,c1(-c2cc(S(=O)(N(CC)CC)=O)cnc2)ccn2nc(N)nc2c1,1.9
O00329,O=S(c1cc(-c2ccn3c(c2)nc(N)n3)cnc1)(=O)N(CC)CC,1.9
O00329,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)NCC(F)(F)F,2.1
O00329,c1ncc(S(=O)(NCC(F)(F)F)=O)cc1-c1cc2n(cc1)nc(N)n2,2.1
O00329,c1(-c2ccn3nc(N)nc3c2)cncc(S(=O)(NCC(F)(F)F)=O)c1,2.1
O00329,c1c2n(nc(N)n2)ccc1-c1cc(S(=O)(=O)NCC(F)(F)F)cnc1,2.1
O00329,n1cc(-c2cc3nc(N)nn3cc2)cc(S(=O)(=O)NCC(F)(F)F)c1,2.1
O00329,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C(=C2)F)N,2.1
O00329,O=S(NC(C)(C)C)(=O)c1cc(-c2cc3nc(N)nn3c(F)c2)cnc1,2.1
O00329,c1(N)nc2cc(-c3cncc(S(NC(C)(C)C)(=O)=O)c3)cc(F)n2n1,2.1
O00329,n1cc(S(=O)(NC(C)(C)C)=O)cc(-c2cc(F)n3nc(N)nc3c2)c1,2.1
O00329,O=S(c1cc(-c2cc(F)n3c(c2)nc(N)n3)cnc1)(NC(C)(C)C)=O,2.1
O00329,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,3.725
O00329,c1c(-c2cncc(S(=O)(NC(C)(C)C)=O)c2)ccn2c1nc(N)n2,3.725
O00329,CC(C)(C)NS(c1cncc(-c2ccn3nc(N)nc3c2)c1)(=O)=O,3.725
O00329,c1c2n(nc(N)n2)ccc1-c1cc(S(=O)(NC(C)(C)C)=O)cnc1,3.725
O00329,c1(-c2cc3nc(N)nn3cc2)cc(S(NC(C)(C)C)(=O)=O)cnc1,3.725
O00329,CC(C1=NC2=C(C3CCCN3C(=S)N2C4=CC=CC=C4)C(=N1)N5CCOCC5)N6CCOCC6,3.81
O00329,C1CN(C(c2nc3c(c(N4CCOCC4)n2)C2CCCN2C(=S)N3c2ccccc2)C)CCO1,3.81
O00329,c12nc(C(N3CCOCC3)C)nc(N3CCOCC3)c1C1N(C(=S)N2c2ccccc2)CCC1,3.81
O00329,C12CCCN1C(=S)N(c1ccccc1)c1nc(C(N3CCOCC3)C)nc(N3CCOCC3)c12,3.81
O00329,C1CC2c3c(N4CCOCC4)nc(C(N4CCOCC4)C)nc3N(c3ccccc3)C(=S)N2C1,3.81
O00329,C1CC2C3=C(N=C(N=C3N4CCOCC4)CN5CCOCC5)N(C(=S)N2C1)C6=CC=CC=C6,3.92
O00329,n1c(CN2CCOCC2)nc(N2CCOCC2)c2c1N(c1ccccc1)C(=S)N1CCCC21,3.92
O00329,N12C(CCC1)c1c(N3CCOCC3)nc(CN3CCOCC3)nc1N(c1ccccc1)C2=S,3.92
O00329,C1CN(Cc2nc3c(c(N4CCOCC4)n2)C2CCCN2C(=S)N3c2ccccc2)CCO1,3.92
O00329,c1c(N2C(=S)N3CCCC3c3c2nc(CN2CCOCC2)nc3N2CCOCC2)cccc1,3.92
O00329,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)NC(=O)C=C5)C(=NC=N3)N,4.0
O00329,c1c(=O)[nH]c2c(cc(-c3c4c(N)ncnc4n(C4CCCC4)n3)cc2)c1,4.0
O00329,Nc1c2c(-c3ccc4[nH]c(=O)ccc4c3)nn(C3CCCC3)c2ncn1,4.0
O00329,c12c(ccc(-c3c4c(ncnc4N)n(C4CCCC4)n3)c1)[nH]c(=O)cc2,4.0
O00329,c1cc2[nH]c(=O)ccc2cc1-c1nn(C2CCCC2)c2ncnc(N)c21,4.0
O00329,C1CC1CN2C=CC(=CC2=O)C3=CC4=C(C=C3)N=C(S4)NCC5CCOCC5,4.0
O00329,c1cc2nc(NCC3CCOCC3)sc2cc1-c1ccn(CC2CC2)c(=O)c1,4.0
O00329,C(C1CC1)n1c(=O)cc(-c2ccc3nc(NCC4CCOCC4)sc3c2)cc1,4.0
O00329,c1n(CC2CC2)c(=O)cc(-c2cc3c(cc2)nc(NCC2CCOCC2)s3)c1,4.0
