,target_id,smiles,pAc
13290,P23458,CCN1C(=CC(=N1)NC2=C3C(=C4C=C(N(C4=N2)CC)C(=O)N(C5CC5)C6CC6)N(C=N3)C)C,6.48
13812,P23458,CN(C)[C@H]1CC[C@@H]([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC(=C(C=C3)Cl)F)C(=O)N,7.97
13578,P23458,C[C@H]1C[C@@H](CN(C1)S(=O)(=O)CC(C)C)NC(=O)NC2=CN=C3C(=N2)C=CN3,7.38
13710,P23458,CS(=O)(=O)C1=CC=C(C=C1)NC2=NN(C=C2C(=O)N)[C@H]3CCC[C@H]3C#N,7.695
13151,P23458,COC1=C(C2=CC(=C1)NC3=NC=CC(=N3)C4=CC(=CC=C4)COCC=CCOC2)OCCN5CCCC5,5.77
13826,P23458,[C-]#[N+][C@H]1CCCC[C@@H]1N2C=C(C(=N2)NC3=CC=C(C=C3)CC(=O)O)C(=O)N,8.004999999999999
13822,P23458,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3.OP(=O)(O)O,8.0
13909,P23458,COC(=O)C1=NC=C(C=C1)NC2=NN(C=C2C(=O)N)[C@H]3CCCC[C@@H]3C#N,8.205
14054,P23458,CS(=O)(=O)N[C@@H]1CC[C@@H]([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)Cl)C(=O)N,8.575
14004,P23458,CC1(COC1)CN[C@H]2CC[C@@H]([C@H](C2)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)C(F)(F)F)C(=O)N,8.43
13118,P23458,C1CN(CCC1N2C(=NC3=CN=C4C(=C32)C=CN4)CC5CCOCC5)CCC#N,5.59
13883,P23458,CC1=C(C=C(C=C1)Cl)N2C(=CC(=N2)C)NC(=O)C3=C4N=C(C=CN4N=C3)N,8.13
13346,P23458,CC1(CCN(CC1)S(=O)(=O)C)N2C=NC3=CN=C4C(=C32)C=CN4,6.68
13707,P23458,C[C@@]1(CC[C@H](C1(C)C)NC2=C(C=NN3C2=CC(=C3)N4CCCC4=O)C(=O)N)N,7.69
14131,P23458,C1CCC([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)S(=O)(=O)C(F)F)C(=O)N,8.8
13756,P23458,C1C[C@@H](CN(C1)S(=O)(=O)CC#N)NC2=C(C=CC=N2)C3=CN=C4C(=N3)C=CN4,7.82
14112,P23458,C[C@](C1=NC=C(C=C1)NC2=NN(C=C2C(=O)N)[C@H]3CCCC[C@@H]3C#N)(C(F)F)O,8.76
13540,P23458,CC(C)CN[C@H]1CC[C@H]([C@@H](C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)C(F)(F)F)C(=O)N,7.300000000000002
14084,P23458,C1C2CC3(CC1(CC(C2)(C3)O)NC4=C(C=NN5C4=CC(=C5)C6=CC=C(C=C6)F)C(=O)N)O,8.68
13728,P23458,C1C[C@H]([C@@H](C[C@@H]1C(=O)N2CCC(C2)(F)F)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)Cl)C(=O)N,7.76
13655,P23458,C1C[C@@H]([C@H](C[C@@H]1O)C#N)N2C=C(C(=N2)NC3=CN=C(C=C3)OC(F)F)C(=O)N,7.59
14097,P23458,C1C[C@@H]([C@H](C[C@H]1N2CCC23COC3)C#N)N4C=C(C(=N4)NC5=CC=C(C=C5)Cl)C(=O)N,8.7
14014,P23458,CNC(=O)O[C@@H]1CCC([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)F)C(=O)N,8.46
13724,P23458,C1=CC(=C(C=C1Cl)N2C(=CC=N2)NC(=O)C3=C4N=C(C=CN4N=C3)N)Cl,7.75
14107,P23458,C1CN(C1)[C@H]2CC[C@@H]([C@H](C2)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)[C@@H](C(F)(F)F)O)C(=O)N,8.74
13291,P23458,C1C[C@H]([C@H](C(C1)N2C=C(C(=N2)NC3=CC=CC=C3)C(=O)N)C#N)O,6.48
13307,P23458,C[C@@H]1C2=CC(=CC=C2)OCC3=CC(=CC=C3)NC4=NC=C(C(=N4)N1)Cl,6.557499999999999
14124,P23458,CC1(CN(C1)[C@@H]2CC[C@@H]([C@H](C2)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)C(F)(F)F)C(=O)N)O,8.785
13462,P23458,C1=CC=C(C(=C1)N2C(=CC=N2)NC(=O)C3=C4N=CC=CN4N=C3)Cl,7.08
13328,P23458,CC1=NC2=CN=C3C(=C2N1C4CCNCC4)C=CN3,6.6
13588,P23458,C1CC[C@@H]([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC(=C(C=C3)Cl)Cl)C(=O)N,7.4
13681,P23458,CN(CC1CC1)[C@@H]2CC[C@@H]([C@H](C2)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)C(F)(F)F)C(=O)N,7.635
13339,P23458,CC(C)NC(=O)C1=CNC2=NC=C(N=C12)C3CC3,6.65
13848,P23458,C1C[C@@H]([C@H](C[C@H]1C(=O)N[C@H](C2CC2)C(F)(F)F)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)Cl)C(=O)N,8.05
13398,P23458,C1CC1C(=O)NC2=NN3C(=N2)C=CC=C3C4=CC(=CC=C4)Cl,6.85
14034,P23458,C1CC[C@@H]([C@@H](C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)S(=O)(=O)C(F)(F)F)C(=O)N,8.525
13449,P23458,C[C@@]1(CCC[C@H]1NC2=C(C=NN3C2=CC(=C3)C4=CN=CC5=CC=CC=C54)C(=O)N)F,7.01
13198,P23458,CC(C)NC(=O)C1=CNC2=NC=C(N=C12)OC3=CC=CC=C3,6.08
13852,P23458,C=C[C@@]1(CC[C@@H]([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)Cl)C(=O)N)O,8.059999999999999
13922,P23458,C1C[C@@H]([C@H](C[C@H]1O)C#N)N2C=C(C(=N2)NC3=CN=C(C=C3)OC(F)F)C(=O)N,8.235
13086,P23458,C1CCC(CC1)C2=NC3=C(N2CCN)C=CC(=C3)C(=O)N,5.37
13685,P23458,CC1(COC1)CNC(=O)[C@H]2CC[C@@H]([C@H](C2)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)Cl)C(=O)N,7.6400000000000015
13995,P23458,C1CCC([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC4=C(C=C3)NC(=O)CC4)C(=O)N,8.399999999999999
13512,P23458,C1C[C@@H]([C@H](C[C@H]1C(=O)NC2CC(C2)(F)F)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)Cl)C(=O)N,7.22
13804,P23458,C=CC(=O)NC1=CC=CC(=C1)CNC2=NC(=NC=C2Cl)NC3=CN(N=C3)CCO,7.96
13792,P23458,C1CC[C@@H]([C@H](C1)C#N)N2C=C(C(=N2)NC3=CN=C4C=CC(=CC4=C3)Cl)C(=O)N,7.93
13643,P23458,C1=CC(=CC(=C1)Cl)C2=NOC=C2NC(=O)C3=C4N=C(C=CN4N=C3)N,7.55
13325,P23458,CN[C@@H]1CC[C@@H]([C@H](C1)N2C=C(C(=N2)NC3=CC=C(C=C3)F)C(=O)N)C#N,6.6
14268,P23458,CC1(CN(C1)[C@H]2CC[C@@H]([C@H](C2)C#N)N3C=C(C(=N3)NC4=CC=C(C=C4)[C@](C)(C(F)(F)F)O)C(=O)N)C,9.61
14137,P23458,COC1=C(C=C(C=C1)Cl)C2=NN(C=C2NC(=O)C3=C4N=CC=CN4N=C3)CC(C(F)(F)F)(C(F)(F)F)O,8.82
13194,P23458,CC1(CCNCC1)N2C=NC3=CN=C4C(=C32)C=CN4,6.06
14202,P23458,C[C@@](C1=CC=C(C=C1)NC2=NN(C=C2C(=O)N)[C@H]3CC[C@@H](C[C@@H]3C#N)N4CCC4)(C(F)(F)F)O,9.06
13441,P23458,CC(C)(C)OC(=O)C1CCC(C(C1)C#N)N2C=C(C(=N2)NC3=CC=C(C=C3)S(=O)(=O)C(F)(F)F)C(=O)N,7.0
13802,P23458,C1CC2(C1)CN(C2)[C@@H]3CC[C@@H]([C@H](C3)C#N)N4C=C(C(=N4)NC5=CC(=NC=C5)F)C(=O)N,7.955
14076,P23458,C1CCC([C@H](C1)C#N)N2C=C(C(=N2)NC3=CC4=C(C=C3)S(=O)(=O)C=C4)C(=O)N,8.655
13332,P23458,CN1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC=CC(=C4)C#C)OC,6.62
13714,P23458,[C-]#[N+][C@H]1C[C@@H](CC[C@@H]1N2C=C(C(=N2)NC3=CC=C(C=C3)OC(F)(F)F)C(=O)N)O,7.715
14117,P23458,C1CC(C[C@@H]([C@H]1N2C=C(C(=N2)NC3=CC=C(C=C3)S(=O)(=O)C(F)(F)F)C(=O)N)C#N)NC4CCS(=O)(=O)C4,8.775
