,target_id,smiles,pAc
21013,P42338,CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=C(C=CC(=C4)F)F,7.6466666666666665
20524,P42338,C1=CC(=CC=C1C2=NC(=NC=C2)NC3=CC=C(C=C3)[N+](=O)[O-])Br,6.02
20062,P42338,C1=CC=C(C=C1)NS(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N,1.5
20777,P42338,CNC1=CC=C(C=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4,6.71
21222,P42338,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5CN(C5)C[C@@H](CO)O,8.4
20790,P42338,CC1=CC=CC(=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4,6.76
20725,P42338,CC(=O)NC1=CN2C=C(C=CC2=N1)C3=CC(=C(N=C3)N)C(F)(F)F,6.57
20367,P42338,C1=CC(=C(C(=C1)F)F)NS(=O)(=O)C2=C(C=CC(=C2)C3=CN=C(N=C3)N)Cl,5.58
20610,P42338,CCN1C2=C(C3CCCN3C1=S)C(=C(C(=N2)C4=CC(=CC=C4)OC)C#N)N5CCOCC5,6.25
21160,P42338,CCN1C2=C(C(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C)N6CCOCC6)N=N1,8.15
20546,P42338,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=CN=C3N2C=C(C=C3)Br.Cl,6.07
20253,P42338,CC(C)N1C2=C(C(=N1)C3=CC4=NC=CN=C4N=C3)C(=NC=N2)N,5.19
20834,P42338,CCOC1=CC=CC2=C1N=C(N2C3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5)C(F)F,6.98
21208,P42338,COC1=C(C=CC2=C1N=C(N3C2=NCC3)NC(=O)C4=CN=C(N=C4)N)OC[C@@H](CN5CC6CCC(C5)O6)O,8.33
21238,P42338,CC1=C2CCN(C2=CC=C1)C(=O)CC3=NC(=O)C=C(N3)N4CCOCC4,8.41
20924,P42338,CC1=C(C=CC(=C1)F)OC2=CC=CC3=C2NC(=CC3=O)N4CCOCC4,7.314999999999999
20239,P42338,CC1=C(SC(=N1)NC(=O)N2C[C@@H](C[C@H]2C(=O)N)F)C3=CSC(=N3)C(C)(C)C,5.1
21157,P42338,CC(C1=C2C(=CC(=C1)C(=O)N3CCC[C@@H]3CO)C(=O)C=C(O2)N4CCOCC4)N(C)C5=CC(=CC(=C5)F)F,8.15
20639,P42338,C1COCCN1C2=CC(=O)N=C(N2)NCC3=CC(=CC=C3)Cl,6.33
20986,P42338,C1CN(C2=CC=CC(=C21)C3=CN=CC=C3)C(=O)CC4=NC(=O)C=C(N4)N5CCOCC5,7.525
21289,P42338,CC(C1=C2C(=CC(=C1)C(=O)NCCN(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=CC(=CC=C4)F,9.0
20721,P42338,CC1=CC2=C(C=C1)N=C(O2)CC3=NC(=O)C=C(N3)N4CCOCC4,6.5600000000000005
20516,P42338,CC1=NC(=NC(=N1)N)N2C3=CC(=C(C=C3N=C2NC4=CC=NN4)F)F,6.0
20816,P42338,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)C4CCC4)OC,6.89
20086,P42338,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)NC(C)CO)OC)C(=NC=N2)N,4.0
20649,P42338,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOCC3)C,6.35
20408,P42338,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=C(C=C(C=C3)Cl)Cl,5.71
21106,P42338,CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=CC=CC(=C4)C#N,8.0
20438,P42338,C1COCCN1C2=CC(=NC(=N2)C#N)NCC3=CC=CC=C3,5.8
20894,P42338,CN(/N=C/C1=C2C=C(C=CN2N=C1)C#N)S(=O)(=O)C3=C(C=CC(=C3)[N+](=O)[O-])OC,7.2
20368,P42338,COC(=O)N1CCC(CC1)N2C3=C(C=N2)C(=NC(=N3)C4=CC=C(C=C4)NC(=O)NC5CC5)N6CC7CCC(C6)O7,5.58
20966,P42338,COC1=CC=CC2=C1N=C(N2C3=NC(=CC(=N3)N4CCOCC4)N5CCOCC5)C(F)F,7.46
20485,P42338,CC1=CC(=CC=C1)NC2=CC(=CN3C2=NC(=CC3=O)N4CCOCC4)C,5.92
21250,P42338,CC1=C(C=CC=C1C(F)(F)F)CN2C(=NC(=O)C3=C2N=C(S3)N4CCOCC4)CC5=CC=CC=C5,8.52
20182,P42338,CC1=CC(=CC(=C1O)C)C2=CN3C(=NC(=N3)NC(=O)C)C=C2,4.7
21151,P42338,CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)NC4=CC(=CC=C4)Cl,8.149999999999999
21084,P42338,CC(C1=CC(=CN2C1=NC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=C(C(=C4)F)F)F,7.96
20769,P42338,C1CN(C2=C1C=C(C=C2)F)C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)O,6.68
20680,P42338,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=C3C=C(C=CN3N=C2)I,6.43
20430,P42338,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC(=CC=C3)F,5.79
20558,P42338,COC1=C(C2=C(C=C1)N(C(=N2)C(F)F)C3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5)OC,6.1
20273,P42338,C[C@H]1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=CC=C(C=C5)NC(=S)NCCO,5.26
21102,P42338,COC1=C(C=CC2=C1N=C(N3C2=NCC3)NC(=O)C4=CN=CC=C4)OCC(CN5CCSCC5)O,8.0
21156,P42338,CC(C1=CC(=CN2C1=NC(=CC2=O)N3CCOCC3)C(=O)NCCN(C)C)NC4=CC=CC=C4Cl,8.15
20091,P42338,CC(C)N1C2=C(C(=N1)C3=CC(=C(C(=C3)OC)OC)OC)C(=NC=N2)N,4.0
20572,P42338,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CN=CN5)C,6.14
20630,P42338,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(CCN(C)C)/N=C/C2=C3C=C(C=CN3N=C2)C#N,6.31
20838,P42338,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)F,7.0
20678,P42338,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=C3C=C(C=C4)C5=CN=CC=C5)C,6.42
20154,P42338,CCN1C=C(C=N1)C2=CC3=C(C=C2)N=C(S3)N,4.5
20413,P42338,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)C=NN5)C(=NC=N3)N,5.72
20070,P42338,C1CC2C3=C(N=C(N=C3N4CCOCC4)CN5CCOCC5)N(C(=S)N2C1)C6=CC=CC=C6,3.49
20152,P42338,C1=CC2=C(C=C1O)N=C(O2)C3=CC=NC=C3,4.49
21150,P42338,CC1=C(C=CC(=N1)N)C(=O)NC2=NC3=C(C=CC(=C3OC)OC[C@@H](CN4CCOCC4)O)C5=NCCN52,8.14
20531,P42338,C1=CC(=C(C=C1C2=NC(=NC=C2)NC3=C(C=C(C=C3)Cl)Cl)Cl)Cl,6.03
20703,P42338,CC(C)N1C2=C(C(=N1)C#CC3=CC(=CC=C3)O)C(=NC=N2)N,6.5
20887,P42338,CCN1C2=C(C3CCCN3C1=S)C(=O)N=C(N2)C(C)N4CCOCC4,7.17
20997,P42338,CC(C1=CC(=CN2C1=NC(=CC2=O)N3CCOCC3)C(=O)N(C)C)NC4=CC(=CC(=C4F)F)F,7.6
21081,P42338,CC1CC2=C(N1C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)N)C=CC=C2Cl,7.945
20697,P42338,CC1=NC=C(N1)C2=CC3=C(C=C2)OCCN3C4=NC5=C(S4)C(=O)NC(C5)(C)C,6.49
20959,P42338,CS(=O)(=O)N1CCN(CC1)CC2=CC3=C(S2)C(=NC(=N3)C4=CN=C(N=C4)N)N5CCOCC5,7.42
20297,P42338,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=NC(=NC=C3)C(C)C,5.315
20646,P42338,CC(C)(C)C1=NC=C2CCC3=C(C2=N1)SC(=N3)NC(=O)N4CC[C@H]5[C@@]4(C5)C(=O)N,6.34
21105,P42338,COC1=C(C=CC2=C1N=C(N3C2=NCC3)NC(=O)C4=CN=CC=C4)OCC(CN5CCOCC5)O,8.0
20439,P42338,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=CC(=C4)OC)C,5.8
20448,P42338,C[C@@H]1CCN([C@@H]1C(=O)N)C(=O)NC2=NC3=C(S2)C4=C(CC3)SC(=N4)C(C)(C)C,5.82
20794,P42338,C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4,6.78
21135,P42338,CC(C)N1C(=NC=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5CCNCC5,8.08
20146,P42338,CCN(C)C1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,4.4
20681,P42338,COC1=CC=CC(=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4,6.43
20722,P42338,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(O3)C=CC=C4Br,6.565
20984,P42338,CC1=CN2C(=O)C=C(N=C2C(=C1)C(C)NC3=CC=CC=C3S(=O)(=O)O)N4CCOCC4,7.52
20391,P42338,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)[C@@H]4CCNC4)O,5.64
20944,P42338,C1CN(C2=C1C(=CC=C2)OC(F)(F)F)C(=O)CC3=NC(=O)C=C(N3)N4CCOCC4,7.375
21154,P42338,CC1=NN(C(=N1)C2=NC3=C(S2)CCOC4=C3C=CC(=C4)C5=CN(N=C5)CCO)C(C)C,8.15
20160,P42338,C1OC2=C(O1)C=C(C=C2)C3=C4C(=NC=NC4=NN3)N,4.52
20826,P42338,CC1=C(C=C(C=C1)C#N)NC(C)C2=C3C(=CC(=C2)C(=O)N(C)C)C(=O)C=C(O3)N4CCOCC4,6.94
20701,P42338,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=CC=CC=C4N3,6.49
20461,P42338,C1COCCN1C2=CC(=O)N=C(N2)NCC3=C(C=CC(=C3)Cl)Cl,5.85
20473,P42338,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC=C(C=C3)Cl,5.9
21016,P42338,CC(C1=C2C(=CC(=C1)C(=O)N(C)C)C(=O)C=C(O2)N3CCOCC3)N(C)C4=CC(=CC(=C4F)F)F,7.68
20861,P42338,CC1=C(C2=C(C=C(C=C2)F)N=C1C3=CC=CC=N3)N4CC(C5=C4C=C(C=C5)C6=CC=NC=C6)(C)C,7.09
20243,P42338,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C4CCC4,5.15
21076,P42338,C[C@@H]1CN(CCO1)C2=CC(=O)C3=CC(=CC(=C3O2)C(C)N(C)C4=CC(=CC(=C4)F)F)C(=O)N(C)C,7.92
