,target_id,smiles,pAc
30928,Q16539,CC1=C(C=CC(=C1)F)C(=O)C2=CNC(=C2)C(=O)NCC3=C(C=CC=C3F)F,6.0
30489,Q16539,CS(=O)C1=CC=CC=C1CSC2=NC=C(C(=N2)C3=CC=NC=C3)C4=CC=C(C=C4)F,5.29
32308,Q16539,C1CC2=C(C=CC(=C2)NC3=C(C=C(C=C3)F)F)C(=O)C4=C1C=CC(=C4)C(=O)N5CCOCC5,7.36
32807,Q16539,CC1(CCC1)C2=NN=C3N2C=C(C=C3)C4=C(N=CO4)C5=CC=C(C=C5)F,7.85
30633,Q16539,CC(C)(C)C1=CC(=C(C(=C1)NS(=O)(=O)C)OC)NC(=O)C2=CC3=CC=CC=C3S2,5.57
32019,Q16539,COC1=CC=C(C=C1)C(=O)NC2=CC=CC(=C2)NC3=CC4=C(C=C3)C(=O)CCCC4,7.08
31509,Q16539,CCC1=C(C=C(C=C1)NC(=O)C2=CC3=C(C=C2)OC(O3)(F)F)C(=O)NC4=CN=C(N=C4)NC5=CC=C(C=C5)N6CCN(CC6)C,6.63
31274,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=C(N=C(N2)C(F)(F)F)C3=CC=CC=C3)NC4=CC5=C(C=C4)N=CN(C5=O)C,6.39
31333,Q16539,C1=CC=C(C=C1)CC2=CC3=C(C=CN=C3N2)C4=C(N=C(N4)C5=CC=CC=C5)C6=CC=C(C=C6)F,6.46
30890,Q16539,CC(C)(C)C1=CC(=C(S1)CN2CCS(=O)(=O)CC2)NC(=O)NC3=CC=CC4=CC=CC=C43,5.92
31245,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C=C2)CCC3=CC=NC=C3)C,6.37
30281,Q16539,C1=CC=C(C=C1)COC2=C(C(=O)N(C=C2)CC3=CC(=CC=C3)F)C(F)(F)F,4.3
31336,Q16539,COC1=CC=C(C=C1)NC(=O)COC2=CC=C(C=C2)/C=C\3/C(=O)N(C(=N3)C4=CC=CC=C4)C5=CC=C(C=C5)OC,6.46
32295,Q16539,COC(=O)C1=CC2=C(CNC(=O)N2C3=C(C=CC=C3Cl)Cl)C(=C1)C4=C(C=CC=C4F)F,7.3599999999999985
32725,Q16539,CC(C)NC1=NC=CC(=N1)N(CCCCN)C(=O)C2=CC3=C(C=C2)OCC3,7.77
32396,Q16539,CC(C)CC(=O)NC1=CC=C(C=C1)CC2=CC=C(C=C2)NC(=O)NC3=CC(=NN3C)C(C)(C)C,7.43
31373,Q16539,CCN(C1=NC(=NC=C1)N[C@@H](C)C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)Cl,6.5
30449,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2C(CO)CO)SC)C3=CC=C(C=C3)F,5.2
32692,Q16539,CC1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(C=C5)F,7.72
32068,Q16539,CCN(CC)CC(=O)NC1=C(C=C(C=C1)C(F)(F)F)NC(=O)C2=CC(=C(C=C2)C)C3=CC4=CN=C(N=C4C=C3)NC,7.12
30574,Q16539,CC(C)C1=NN=C2N1C(=C(C(=C2)Cl)SC3=C(C=C(C=C3)F)F)Cl,5.47
32042,Q16539,CCOC1=NC=CC(=N1)C2=C(N=CN2C3CCNCC3)C4=CC=C(C=C4)F,7.1
30652,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=C(C(=CC=C3)F)F)C4=CN5C(=NC=N5)C=C4,5.6
31849,Q16539,CSC1=NC=CC(=N1)C2=C(N=C3N2C=CC(=N3)N)C4=CC=C(C=C4)F,6.92
32015,Q16539,CCOCN1C(=C(C(=O)O1)C2=CC=C(C=C2)F)C3=NC(=NC=C3)N[C@@H](C)C4=CC=CC=C4,7.08
30384,Q16539,CS(=O)(=O)CCNC1=NNC2=NC(=NC=C21)OC3=C(C=C(C=C3)F)F,4.98
30774,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC=CC=C3NS(=O)(=O)C)C4=CN5C(=NC=N5)C=C4,5.79
31655,Q16539,CC1=CC=CC=C1NC(=O)N(C2=CC=C(C=C2)F)C3=NC(=NC=C3)N[C@@H](C)C(C)(C)O,6.75
30932,Q16539,CCC(=O)NC1=CC2=C(C=CN=C2C=C1)NC3=CC=C(C=C3)NC(=O)NC4=CC(=NN4C5=CC=CC(=C5)C)C(C)(C)C,6.0
33507,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC=CC=C2)C(=O)NC3=CN=C(N=C3)NC4=CC=C(C=C4)N5CCN(CC5)C,9.05
33312,Q16539,CC(C)(C)CN1C=NC2=C1N=C(C=C2)C3=C(N=C(N3)C4=C(C=CC=C4Cl)F)C5=CC=CC=C5.CS(=O)(=O)O,8.49
30871,Q16539,CC1=CC(=CC=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C=C3)Cl,5.9049999999999985
33400,Q16539,CC1=CN=C(C=C1C2=CC3=CN=NC(=C3N(C2=O)C)C4=CC=CC=C4Cl)C(=O)NC5CC5,8.68
31912,Q16539,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=C(C=C4)O,6.98
30836,Q16539,C1=CC=C(C=C1)COC2=C(C(=O)N(N=C2)C3=C(C=CC=C3Cl)Cl)Br,5.86
31066,Q16539,CC(C)NC1=NC=CC(=C1)N(CC2=CC=C(C=C2)F)C(=O)C3=CC4=CC=CC=C4C=C3,6.17
33120,Q16539,CC(C)S(=O)(=O)N1C2=C(C=CC(=C2)C3=C(NC(=N3)C4=CC=NC=C4)C5=CC=CC=C5)N=C1N,8.21
32109,Q16539,CON1C2=C(C(=C1C3=CC=NC=C3)C4=CC=C(C=C4)F)N=CC=C2,7.17
33215,Q16539,CC1=CC=CC(=C1)C2=C(NC(=N2)C3=CC=CC=C3F)C4=CC=NC=C4,8.33
30300,Q16539,CC1=C(C=C(C=C1)C2=NC=C(S2)CN3CCOCC3)NC(=O)C4=CC=C(C=C4)OCC5=CC=CC=N5,4.52
32401,Q16539,CC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SCC(=O)OC)C4=CC=C(C=C4)F,7.44
30496,Q16539,C1CCC(=O)C2=C(C1)C=C(C=C2)NC3=CC=CC(=C3)C(=O)NC4CC4,5.32
33064,Q16539,CC1=C(C=C(C=C1)C2=NNC(=N2)C)C3=CC4=C(C=C3)C5(CCCC5)C(=O)N4,8.125
32044,Q16539,CC1=C(C=C(C=C1C2=CC=C(C=C2)C(=O)NCC(C)(C)O)C(=O)NC3CC3)F,7.1
30738,Q16539,CC1=C(C(=CC=C1)C)OC(=O)N(C2=CC=C(C=C2)C3=CC=CC=C3)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCN(CC6)C,5.74
31113,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4.Cl,6.23
30313,Q16539,C1COCCN1CCCC2=CC=C(C=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N,4.65
32930,Q16539,C1=CC=C(C(=C1)CC(=O)NC2=C(C(=NO2)C3=CC=C(C=C3)Cl)C4=NC=NC=C4)Cl,7.97
33084,Q16539,CCCCN1C(=C(C=N1)C(=O)NC2=C(C=CC(=C2)C(=O)NC3=CC=NN3C)C)N,8.15
32110,Q16539,CC1=CC=C(C=C1)NC(=O)NC2=C(NC(=C2)C(C)(C)C)C(=O)NC,7.17
31814,Q16539,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC=CC(=C4)N,6.88
31429,Q16539,C1CC1C2=C(C(=NN2)C3=CC=CC=N3)C4=CC=NC5=CC=CC=C45,6.55
31605,Q16539,CC(C)NC(=O)C1=CC(=CC=C1)OC2=NC=CC(=N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(C=C5)F,6.719999999999999
31182,Q16539,COCCN1C(=C(N=C1SC)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC(=O)CC(F)(F)F,6.31
33538,Q16539,CC(C)(C)N1CCC(CC1)C2=CC3=C(C=CC(=O)N3C4=C(C=CC=C4Cl)Cl)C(=C2)C5=C(C=C(C=C5)F)Cl,9.223333333333333
33442,Q16539,CC1=NN=C(C2=C1N(N=C2)C3=C(C=CC=C3F)F)NC4=C(C=CC(=C4)C(=O)NC5CC5)Cl,8.77
31702,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(NC(=N2)[S@](=O)C)C3=CC=C(C=C3)F,6.79
32524,Q16539,CC1=C(C=CC(=C1)C(CO)O)C2=NN=C3N2C=C(C=C3)SC4=C(C=C(C=C4)F)F.Cl,7.55
31489,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C(=CC=C2)Cl)Cl)CC(=O)NC,6.6
31786,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=N2)C3=C(N=CN3CC4=CC=CC(=C4)C#N)C5=CC=C(C=C5)F,6.85
32251,Q16539,CC1=CC(=C(C(=O)N1C2=CC=CC(=C2C)C(=O)NC)Br)OCC3=C(C=C(C=C3)F)F,7.31
31687,Q16539,C1=CC=C(C(=C1)N2C(=O)C=CC(=N2)N(CCO)C3=C(C=C(C=C3)F)Cl)Cl,6.77
33244,Q16539,CC1=C(C=C(C=C1)C(=O)NC2=CC=NN2C)NC(=O)C3=C(N(N=C3)C4=CC=CC=C4F)N,8.4
32723,Q16539,C1CC2=C(C=CC(=C2)NC3=CC(=C(C=C3)F)NC(=O)C4=CC=CS4)C(=O)C5=C1C=CC(=C5)OC[C@@H](CO)O,7.7650000000000015
31092,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CC3CCCO3)SC4CCC(CC4O)C(=O)O)C5=CC=C(C=C5)F,6.21
30398,Q16539,CC(C)C(C)NC1=NC=CC(=C1)C2=NC3=CC(=C(C=C3N=C2C4=CC=C(C=C4)F)Cl)Cl,5.02
30777,Q16539,C1CCN(CC1)CCOC2=CC=CC(=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N,5.795
31837,Q16539,C[S@@](=O)C1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC4CCCCC4,6.9
30635,Q16539,C1=CC=C(C=C1)N2C(=O)C(=C(C=N2)OCC3=C(C=C(C=C3)F)F)Br,5.57
33534,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC4=CN=CC(=C4C=C3)OC(C)C,9.22
32441,Q16539,CC1=CC=CC(=C1)C2=C(SC(=N2)C3=CC=C(C=C3)S(=O)(=O)C)C4=CC(=NC=C4)NC(=O)CC5=CC=CC=C5,7.47
33303,Q16539,CCN1C(=O)C(=CC2=NN=C(N21)C3=C(C=CC=C3F)F)C4=C(C=CC(=C4)C(=O)NC5CC5)C,8.476666666666668
30416,Q16539,CC1=C(C(=CC=C1)C)OC(=O)N(C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCN(CC4)C)C5=CC=CC(=C5)C6=CC=CC=C6,5.1
32048,Q16539,CC1=C(C=C(C=C1C2=CC=C(C=C2)C(=O)NCC3=CSC(=N3)C)C(=O)NC4CC4)F,7.1
31304,Q16539,C1=CC(=CC=C1C2=C(N3C(=CC(=CC3=N2)CCO)Cl)C4=CC=NC=C4)F,6.43
32280,Q16539,COC1=CC=CC=C1NC2=CC3=C(C=C2)C(=NN3)C4=CC=CC=C4,7.34
33001,Q16539,CCOCCOC1=NC2=C(C=C[N+](=C2C3=C(C=CC=C3Cl)Cl)[O-])C(=C1)C4=CC=CC=C4Cl,8.05
30455,Q16539,COC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,5.21
33085,Q16539,CC1=C(C(=NO1)C)C2=C3C=CC(=NC3=CN=N2)NC4=C(C=C(C=C4)F)F,8.15
32153,Q16539,CSC1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NCC4=CC=CO4,7.22
31140,Q16539,CC1=C(C=C(C=C1)C(=O)NC2=NN=CS2)N3C=NC4=C(C3=O)C=C(C=C4)N5CCN(CC5)C,6.252000000000001
32088,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(N=C(N3C)SC)C4=CC=C(C=C4)F,7.15
32296,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC4=NN=C(N4N(C3=O)C)C5=C(C=C(C=C5)F)F,7.3599999999999985
31026,Q16539,CC1=C(C(=CC=C1)C)OC(=O)N(C2=CC3=CC=CC=C3C=C2)C4=NC(=NC=C4)NC5=CC=C(C=C5)N6CCN(CC6)C,6.13
33015,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)OC3=CC(=O)N(C4=C3C=NN4C5=CC(=CC=C5)F)C,8.07
31164,Q16539,C1CCC(C1)(CCC2=CC=CC(=C2)C(=O)C3=C(N(N=C3)C4=CC=C(C=C4)F)N)O,6.286666666666666
31633,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)OC,6.74
32442,Q16539,CCNC(=O)C1=CC(=C(C=C1)C)N2CC3=C(C2=O)SC(=N3)NC(C)C,7.47
30664,Q16539,COC1=CC=CC=C1NC2=NN(C(=O)C=C2)C3=CC=CC=C3Cl,5.62
30927,Q16539,CC1=CC=CC=C1NC(=O)N(C2=CC=CC=C2)C3=NC(=NC=C3)N[C@@H](C)COC,6.0
32400,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OCC4=C5C(=NC=C4)NC(=O)C=N5)C6=CC=C(C=C6)OC,7.4375
31322,Q16539,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,6.45
31636,Q16539,CCN(C1=NC(=NC=C1)N[C@@H](C)C2=CC=CC=C2)C(=O)C3=CC4=C(CCCC4)C=C3,6.74
32017,Q16539,CC1=C(C=C(C=C1)C(=O)N)NC2=NC(=NC(=N2)N(C)CC(C)C3=CC=CC=C3)N[C@H]4CCNC4,7.08
32333,Q16539,CC(C)C1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(C=C5)F,7.389999999999999
33235,Q16539,CC1=C(C=C(C=C1)C(=O)NC2=CC=NN2)NC(=O)C3=CN=C(S3)NC(C)C,8.38
30710,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC=CC=C3C=C)C4=CN5C(=NC=N5)C=C4,5.69
31797,Q16539,CC(C)S(=O)C1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC4CCCCC4,6.855
33424,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)NC(=O)C3=CC=C(S3)C4=CC=C(C=C4)Cl,8.7
31885,Q16539,C1=CC=C2C(=C1)C(=CC=N2)C3=C(NN=C3)C4=NC(=CC=C4)Br,6.96
32666,Q16539,CS(=O)(=O)CCN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NC4CCOCC4,7.7
32834,Q16539,CC1=C(C=C(C=C1)C(=O)NC)NC2=NC=NC3=C2C=NN3C(C)(C)C,7.89
31011,Q16539,CC1=CC=C(C=C1)SC2=NN3C=NC(=O)C(=C3C=C2)C4=C(C=CC=C4Cl)Cl,6.113333333333332
32849,Q16539,CSC1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC(=O)C4=CC=CO4,7.89
33531,Q16539,CC1(CC1)C2=NN=C3N2C=C(C=C3)C4=C(N=CO4)C5=C(C=C(C=C5)F)F,9.15
32808,Q16539,CN1C=C(C2=CC(=C(C=C21)Cl)C(=O)N3CCN4C(=CN=C4C5=C(C=C(C=C5)F)F)C3)C(=O)C(=O)N(C)C,7.85
31172,Q16539,CCC1=CC=CC(=C1)C2=C(NC(=N2)C3=CC=CS3)C4=CC5=C(C=C4)N(C(=O)N5C)C,6.3
32434,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NC=C2)N3CCOCC3)NC4=NC=NC5=CC(=C(C=C54)OCCN6CCCC6)OC,7.465
33086,Q16539,CC1=C(C=C(C=C1)C(=O)N)NC2=NC=NC3=C2C=NN3C4=CC=CC=C4,8.15
32905,Q16539,C1COCCN1C2=NC3=C(C=C[N+](=C3C4=C(C=CC=C4F)F)[O-])C(=C2)C5=CC=CC=C5Cl,7.96
32062,Q16539,CC1=C(C=C(O1)C(C)(C)C)C(=O)C(=O)NC2=CC=C(C3=CC=CC=C32)OCCN4CCOCC4,7.115
32429,Q16539,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NCC3=C(C=CC(=C3)C(F)(F)F)OC4=NC(=NC=C4)N5CCOCC5,7.46
31013,Q16539,C1CC2=C(C=CC(=C2)OCCCO)C(=O)C3=C1C=C(C=C3)NC4=C(C=C(C=C4)F)F,6.115
32677,Q16539,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NCC3=CC=CC=C3OC4=NC(=NC=C4)Cl,7.7
30714,Q16539,CC(C)(C)C1=CC(=C(S1)N2CCS(=O)(=O)CC2)NC(=O)NC3=CC4=CC=CC=C4C=C3,5.7
31592,Q16539,CC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(N=C(N3)SC)C4=CC(=CC=C4)C(F)(F)F,6.7
30760,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC=CC(=C3F)CN4CCOCC4)C5=CN6C(=NC=N6)C=C5,5.77
30539,Q16539,CN1C(=C(N=C1C2=CN(N=N2)CC(=O)N3CCN(CC3)CCO)C4=CC=C(C=C4)F)C5=CC=NC=C5,5.42
32222,Q16539,CC1=C(C=C(C=C1)C(=O)NC)NC2=NC=NN3C2=C(C(=C3)C(=O)C4=NC(=CC=C4)C)C,7.29
30331,Q16539,COC1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)O)O,4.76
31610,Q16539,COC1=CC=C(C=C1)CNC2=NC=CC(=N2)C3=C(N=CN3CC4=CC=CC(=C4)C#N)C5=CC=C(C=C5)F,6.72
32128,Q16539,C[C@H](C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,7.19
31699,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CCC2)N3C=NC4=C(C3=O)C=C(C=C4)N5CCN(CC5)C,6.7879999999999985
30283,Q16539,C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@]5(C(=C([C@@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,4.36
31676,Q16539,COCCN1C(=C(N=C1SC)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC(=O)C=C,6.77
31334,Q16539,CN1C(=C(N=C1C2=CN(N=N2)CCP(=O)([O-])[O-])C3=CC=C(C=C3)F)C4=CC=NC=C4.[Na+].[Na+],6.46
33092,Q16539,CC1=CC(=C(C(=O)N1C2=C(C=C(C=C2F)OCCO)F)Br)OCC3=C(C=C(C=C3)F)F,8.15
31835,Q16539,CC1=CC(=C(C(=O)N1C2=CC=C(C=C2)C(=O)NC)Br)OCC3=C(C=C(C=C3)F)F,6.9
32380,Q16539,CCC1=C(C(=CC=C1)Cl)N2C3=C(CNC2=O)N=C(C=C3)SC4=CC=C(C=C4)F,7.42
30288,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,4.43
31751,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCOC)SCC3=CC=C(C=C3)S(=O)C)C4=CC=C(C=C4)F,6.82
32720,Q16539,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=CC=C(C=C4)Cl,7.75
32615,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)C3=CC=C(C=C3)C(=O)NCC4=CC(=CC=C4)OC,7.64
33186,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)NC(=O)C3=CC=C(S3)C4=CC=C(C=C4)C#N,8.3
32862,Q16539,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NCC3=CC=CC=C3OC4=NC(=NC=C4)N5CCCCC5,7.89
31478,Q16539,CSC1=NC=CC(=N1)C2=C(N=C3N2C=CC(=N3)C4=CN(N=N4)CC(=O)[O-])C5=CC=C(C=C5)F.[Na+],6.6
32486,Q16539,CC1=C(C=C(C=C1)C(=O)NC2=C(C=CC(=C2)C(F)(F)F)NC(=O)NCCN3CCOCC3)C4=CC5=CN=C(N=C5C=C4)NC,7.51
32336,Q16539,CC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SCC(CO)O)C4=CC=C(C=C4)F,7.39
31417,Q16539,CC(C)(C)C1=CC(=C(S1)C(=O)OC)NC(=O)NC2=CC=CC=C2,6.54
30351,Q16539,CC1=C(C=CC(=N1)C2=C(N=C(N2)N3CCN(CC3)C(=O)C)C4=CN5C(=NC=N5)C=C4)F,4.85
31860,Q16539,CC(C)(C)C1=CC=C(S1)NC(=O)NC2=C(C(=CC=C2)Cl)Cl,6.92
30827,Q16539,CN(C)CCOC1=CC2=C(C=C1)C(=O)C3=C(C=C(C=C3)NC4=C(C=C(C=C4)F)F)OC2,5.85
31984,Q16539,CN1CCCC(C1)C2=C(C(=NN2)C3=CC=C(C=C3)F)C4=CC=NC=C4,7.05
31297,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC=C2)C3=CC=CC(=C3)CNC(=O)CC(C)(C)C(=O)O,6.42
30495,Q16539,C1=CC(=CC=C1C(=O)NCC2=CC=NC=C2)OC3=CC=C(C=C3)Cl,5.3100000000000005
31748,Q16539,COC(CN1C(=C(N=C1SCC#N)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC4CC4)OC,6.82
30471,Q16539,CC(C)(C)C1=CC(=C(S1)CN2CCS(=O)(=O)CC2)NC(=O)NC3=CC4=CC=CC=C4C=C3,5.24
33190,Q16539,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=CC=C(C=C4)F,8.3
32034,Q16539,CC(C)(C)C1=CC=C(C=C1)OC2=NC=CC(=N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(C=C5)F,7.099999999999999
30823,Q16539,CN1C(=C(N=C1C2=CN(N=N2)C3=CC=C(C=C3)N(C)C)C4=CC=C(C=C4)F)C5=CC=NC=C5,5.85
30686,Q16539,C1C2=C(C=CC(=N2)SC3=CC(=CC=C3)Cl)N(C(=O)N1)C4=C(C=CC=C4Cl)Cl,5.66
32787,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)NC3=NC=NN4C3=C(C(=C4)C(=O)C5=NC6=CC=CC=C6N=C5)C,7.82
32368,Q16539,C1C2=CC=CC=C2C(=O)C3=C(O1)C=C(C=C3)NC4=C(C=C(C=C4)F)N,7.41
33267,Q16539,CC(C)NC1=NC=CC(=C1)C2=C(NC(=N2)SCC(=O)OC)C3=CC=C(C=C3)F,8.4
32718,Q16539,COC(=O)C1=CC2=C(CCC3=C(C2=O)C=CC(=C3)NC4=C(C=C(C=C4)F)F)C=C1,7.75
30867,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC3=CC(=C(C=C3)F)F)C4=CN5C(=NC=N5)C=C4,5.9
33142,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)C(=O)NC3=CN=C(N=C3)NCCN4CCOCC4,8.22
33114,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)OC3=NN=C(C4=C3C=NN4C5=C(C=C(C=C5)F)F)C,8.2
30573,Q16539,CS(=O)C1=C(C=CC(=C1)CSC2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)O,5.47
32204,Q16539,CCCNC1=NC=C(S1)C2=NC(=NC(=C2)C3=CC=C(C=C3)F)C4=CC=CC=N4,7.28
30325,Q16539,C1CCC(CC1)CCOC2=CC3=C(COC4=C(C3=O)C=CC(=C4)NC5=C(C=C(C=C5)F)F)C=C2,4.73
32270,Q16539,COC1=NC=CC(=N1)C2=C(N=CN2C3CCNCC3)C4=CC=C(C=C4)F,7.336666666666666
30802,Q16539,CN1C(=C(N=C1C2=CN(N=N2)C3=CC=CC=C3C(=O)O)C4=CC=C(C=C4)F)C5=CC=NC=C5.Cl,5.82
32984,Q16539,CC1=C(C=C(C=C1)C2=NC=NN2)C3=CC4=C(C=C3)C5(CCCC5)C(=O)N4,8.05
30921,Q16539,CC1=CC=CC(=N1)C2=C(N=C(N2)CNC(=S)C3=CC=CC=C3F)C4=CN5C(=NC=N5)C=C4,5.98
33290,Q16539,CC1=CC=CC(=C1)C2=NOC(=C2C3=NC=NC=C3)NC(=O)CC4=CC=CC=C4Cl,8.44
33136,Q16539,CC(C)NC1=NC=CC(=C1)C2=C(NC(=N2)SC[C@@H](CO)O)C3=CC=C(C=C3)F,8.22
31340,Q16539,CC1=C(C2=C(C=C1)C(=NC=C2)NC3=CC4=C(C=C3)SC(=N4)C)NC5=C(C=CC=N5)C6=CC(=NC=N6)NC,6.46
