target_id,smiles,pAc
P42336,C1=CC=C(C=C1)NS(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N,1.4
P42336,CS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.7
P42336,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)N,1.8
P42336,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.9
P42336,CC1(CCN1S(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N)C,1.9
P42336,CNS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.9
P42336,CCCNS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.9
P42336,C1=CC=C(C=C1)CNS(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N,2
P42336,CC(C)(C(F)(F)F)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,2
P42336,CCN(CC)S(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,2.1
P42336,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)NCC(F)(F)F,2.1
P42336,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C(=C2)F)N,2.4
P42336,COC1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)OC)OC(=O)C3=CC=C(C=C3)F,2.55
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3,2.58
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,2.67
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)F,2.89
P42336,COC1=CC=C(C=C1)C(C(=O)C2=CC=C(C=C2)OC)O,2.93
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)C3=CC(=CC=C3)F,3.01
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3F,3.04
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)[N+](=O)[O-],3.06
P42336,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)Cl,3.14
P42336,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,3.4
P42336,C[C@@H]1CN(CCO1)C2=NC(=O)NC(=C2)N(CCO)CC3=CC=CC4=CC=CC=C43,3.46
P42336,CN1C2=C(C(=O)N(C1=O)C)NC=N2,3.52
P42336,C1COCCN1C2=NC(=O)C=C(N2)NCC3=CC=CC=C3,3.55
P42336,COC(=O)C1=CC(=NC(=C1)NCC2=CC=CC=C2)N3CCOCC3,3.62
P42336,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,3.655
P42336,CN(CC1=CC=CC2=CC=CC=C21)C3=CC(=NC(=O)N3)N4CCOCC4,3.67
P42336,CC(C)(CN(CC1=CC=CC2=CC=CC=C21)C3=CC(=NC(=O)N3)N4CCOCC4)CO,3.69
P42336,CC1=C2C(=CC=C1)N=C(N(C2=O)C3=CC=CC=C3C)CN4C=NC5=C4N=CN=C5N,3.7
P42336,COC1=CC=CC=C1N2C(=NC3=C(C2=O)C(=CC=C3)Cl)CSC4=NC=NC5=C4NC=N5,3.7
P42336,CS(=O)(=O)C1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N,3.8
P42336,C1CN(CCC1O)C2=CC(=O)N=C(N2)NCC3=CC=CC4=CC=CC=C43,3.8
P42336,CCC(CN(CC1=CC=CC2=CC=CC=C21)C3=CC(=NC(=O)N3)N4CCOCC4)O,3.83
P42336,C[C@H](C1=CC=CC2=CC=CC=C21)NC3=CC(=NC(=O)N3)N4CCOCC4,3.84
P42336,C1COCCN1C2=CC(=O)C=C(N2)NCC3=CC=CC=C3,3.85
P42336,C1COCCN1C2=NC(=CC(=C2)CO)NCC3=CC=CC=C3,3.92
P42336,CC(CN(CC1=CC=CC2=CC=CC=C21)C3=CC(=NC(=O)N3)N4CCOCC4)O,3.95
P42336,CC1=C(C=CC(=C1)F)NCC2=CC(=CC(=N2)C3=CC(=CC=C3)O)C(=O)O,4
