target_id,smiles,pAc
P11309,C1=CC=C2C(=C1)C=C(O2)C(=O)O,3.92
P11309,C(c1cc2ccccc2o1)(=O)O,3.92
P11309,OC(c1oc2ccccc2c1)=O,3.92
P11309,c1(C(O)=O)cc2c(cccc2)o1,3.92
P11309,c1ccc2cc(C(=O)O)oc2c1,3.92
P11309,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,3.97
P11309,c1cc([C@@H]2CC(=O)c3c(cc(O)cc3O)O2)ccc1,3.97
P11309,[C@H]1(c2ccccc2)Oc2c(c(O)cc(O)c2)C(=O)C1,3.97
P11309,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,3.97
P11309,c12cc(O)cc(O)c1C(=O)C[C@@H](c1ccccc1)O2,3.97
P11309,CN(C)C1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.11
P11309,c1cccc(CN2/C(=C/c3ccc(N(C)C)cc3)C(=O)NC2=O)c1,4.11
P11309,C1(=C/c2ccc(N(C)C)cc2)\N(Cc2ccccc2)C(=O)NC1=O,4.11
P11309,c1cc(CN2/C(=C/c3ccc(N(C)C)cc3)C(=O)NC2=O)ccc1,4.11
P11309,c1(N(C)C)ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1,4.11
P11309,COC1=CC=CC=C1/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.11
P11309,c1c(/C=C2/N(Cc3ccccc3)C(=O)NC2=O)c(OC)ccc1,4.11
P11309,O=C1NC(=O)N(Cc2ccccc2)/C1=C/c1c(OC)cccc1,4.11
P11309,O(C)c1ccccc1/C=C1\C(=O)NC(=O)N1Cc1ccccc1,4.11
P11309,c1ccccc1CN1C(=O)NC(=O)/C1=C\c1ccccc1OC,4.11
P11309,COC1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3.Cl,4.12
P11309,COc1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1.Cl,4.12
P11309,c1c(OC)ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)c1.Cl,4.12
P11309,O(c1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1)C.Cl,4.12
P11309,c1cccc(CN2C(=O)NC(=O)/C2=C\c2ccc(OC)cc2)c1.Cl,4.12
P11309,CCOC1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.14
P11309,C1(=O)/C(=C\c2ccc(OCC)cc2)N(Cc2ccccc2)C(=O)N1,4.14
P11309,O(c1ccc(/C=C2/N(Cc3ccccc3)C(=O)NC2=O)cc1)CC,4.14
