target_id,smiles,pAc
P42338,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.2
P42338,CC(C)NS(=O)(=O)c1cc(-c2ccn3nc(N)nc3c2)cnc1,1.2
P42338,c12n(nc(N)n1)ccc(-c1cncc(S(=O)(NC(C)C)=O)c1)c2,1.2
P42338,c1c(-c2cncc(S(=O)(NC(C)C)=O)c2)ccn2nc(N)nc12,1.2
P42338,c12n(nc(N)n1)ccc(-c1cc(S(NC(C)C)(=O)=O)cnc1)c2,1.2
P42338,CC(NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1)C,1.2
P42338,c12n(nc(N)n1)ccc(-c1cc(S(=O)(=O)NC(C)C)cnc1)c2,1.2
P42338,c1(-c2ccn3c(c2)nc(N)n3)cc(S(=O)(=O)NC(C)C)cnc1,1.2
P42338,N(C(C)C)S(=O)(=O)c1cc(-c2cc3nc(N)nn3cc2)cnc1,1.2
P42338,c1c(-c2ccn3nc(N)nc3c2)cncc1S(NC(C)C)(=O)=O,1.2
P42338,CC1(CCN1S(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N)C,1.3
P42338,c1c(-c2cc(S(=O)(N3CCC3(C)C)=O)cnc2)ccn2nc(N)nc12,1.3
P42338,S(=O)(c1cc(-c2ccn3nc(N)nc3c2)cnc1)(=O)N1C(C)(C)CC1,1.3
P42338,c1c(-c2cc3n(nc(N)n3)cc2)cc(S(=O)(N2C(C)(C)CC2)=O)cn1,1.3
P42338,c1c(-c2cc(S(N3CCC3(C)C)(=O)=O)cnc2)cc2nc(N)nn2c1,1.3
P42338,N1(S(=O)(c2cncc(-c3cc4nc(N)nn4cc3)c2)=O)C(C)(C)CC1,1.3
P42338,n12ccc(-c3cncc(S(=O)(=O)N4C(C)(C)CC4)c3)cc1nc(N)n2,1.3
P42338,CC1(C)CCN1S(c1cc(-c2ccn3c(nc(N)n3)c2)cnc1)(=O)=O,1.3
P42338,O=S(N1C(C)(C)CC1)(c1cc(-c2cc3n(nc(N)n3)cc2)cnc1)=O,1.3
P42338,c1c(-c2cncc(S(=O)(N3C(C)(C)CC3)=O)c2)ccn2c1nc(N)n2,1.3
P42338,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)N,1.4
P42338,c1(N)nn2ccc(-c3cncc(S(=O)(=O)N)c3)cc2n1,1.4
P42338,Nc1nc2n(ccc(-c3cncc(S(N)(=O)=O)c3)c2)n1,1.4
P42338,n1c2cc(-c3cc(S(N)(=O)=O)cnc3)ccn2nc1N,1.4
