target_id,smiles,pAc
P42345,CS(=O)(=O)N1CCN(CC1)CC2=CN3C=C(N=C(C3=N2)N4CCOCC4)C5=CN=C(N=C5C(F)(F)F)N,2.0
P42345,C1N(c2nc(-c3c(C(F)(F)F)nc(N)nc3)cn3cc(CN4CCN(S(C)(=O)=O)CC4)nc23)CCOC1,2.0
P42345,c1(CN2CCN(S(C)(=O)=O)CC2)cn2cc(-c3c(C(F)(F)F)nc(N)nc3)nc(N3CCOCC3)c2n1,2.0
P42345,O1CCN(c2c3n(cc(-c4cnc(N)nc4C(F)(F)F)n2)cc(CN2CCN(S(=O)(=O)C)CC2)n3)CC1,2.0
P42345,n1cc(-c2cn3c(c(N4CCOCC4)n2)nc(CN2CCN(S(C)(=O)=O)CC2)c3)c(C(F)(F)F)nc1N,2.0
P42345,c1(C(F)(F)F)c(-c2nc(N3CCOCC3)c3nc(CN4CCN(S(C)(=O)=O)CC4)cn3c2)cnc(N)n1,2.0
P42345,n1c(N)nc(C(F)(F)F)c(-c2nc(N3CCOCC3)c3n(c2)cc(CN2CCN(S(=O)(C)=O)CC2)n3)c1,2.0
P42345,N1(Cc2cn3cc(-c4c(C(F)(F)F)nc(N)nc4)nc(N4CCOCC4)c3n2)CCN(S(=O)(=O)C)CC1,2.0
P42345,O=S(=O)(C)N1CCN(Cc2nc3c(N4CCOCC4)nc(-c4cnc(N)nc4C(F)(F)F)cn3c2)CC1,2.0
P42345,FC(c1nc(N)ncc1-c1cn2cc(CN3CCN(S(C)(=O)=O)CC3)nc2c(N2CCOCC2)n1)(F)F,2.0
P42345,C1CN(S(C)(=O)=O)CCN1Cc1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3C(F)(F)F)cn2c1,2.0
P42345,C1N(Cc2cn3c(n2)c(N2CCOCC2)nc(-c2c(C(F)(F)F)nc(N)nc2)c3)CCN(S(C)(=O)=O)C1,2.0
P42345,FC(F)(F)c1c(-c2nc(N3CCOCC3)c3nc(CN4CCN(S(=O)(=O)C)CC4)cn3c2)cnc(N)n1,2.0
P42345,c1(CN2CCN(S(C)(=O)=O)CC2)nc2n(cc(-c3cnc(N)nc3C(F)(F)F)nc2N2CCOCC2)c1,2.0
P42345,n1c(-c2c(C(F)(F)F)nc(N)nc2)cn2c(nc(CN3CCN(S(C)(=O)=O)CC3)c2)c1N1CCOCC1,2.0
P42345,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,3.4
P42345,c1(=O)c2n(C)cnc2n(C)c(=O)n1C,3.4
P42345,c1(=O)n(C)c(=O)n(C)c2ncn(C)c12,3.4
P42345,n1(C)c(=O)n(C)c(=O)c2n(C)cnc12,3.4
P42345,n1(C)c(=O)c2c(n(C)c1=O)ncn2C,3.4
P42345,c1nc2n(C)c(=O)n(C)c(=O)c2n1C,3.4
P42345,c1n(C)c2c(=O)n(C)c(=O)n(C)c2n1,3.4
P42345,c1(=O)c2n(C)cnc2n(C)c(=O)n1C,3.4
P42345,n1(C)c2ncn(C)c2c(=O)n(C)c1=O,3.4
P42345,Cn1c2c(=O)n(C)c(=O)n(C)c2nc1,3.4
P42345,c12c(=O)n(C)c(=O)n(C)c1ncn2C,3.4
P42345,c12c(=O)n(C)c(=O)n(C)c1ncn2C,3.4
P42345,n1c2c(n(C)c1)c(=O)n(C)c(=O)n2C,3.4
P42345,c12c(c(=O)n(C)c(=O)n1C)n(C)cn2,3.4
P42345,O=c1c2n(C)cnc2n(C)c(=O)n1C,3.4
P42345,CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=C3C(=NC=N4)N)C,4.0
P42345,c12n(C)nc(-c3cc4ccc(OCC)cc4cc3)c1c(N)ncn2,4.0
P42345,c1(-c2nn(C)c3ncnc(N)c32)ccc2cc(OCC)ccc2c1,4.0
P42345,c1c(-c2nn(C)c3ncnc(N)c23)ccc2c1ccc(OCC)c2,4.0
P42345,c1(-c2cc3ccc(OCC)cc3cc2)nn(C)c2c1c(N)ncn2,4.0
P42345,c1c(OCC)ccc2cc(-c3nn(C)c4ncnc(N)c43)ccc12,4.0
P42345,c1(OCC)cc2ccc(-c3nn(C)c4ncnc(N)c34)cc2cc1,4.0
P42345,c1(-c2c3c(ncnc3N)n(C)n2)cc2c(cc1)cc(OCC)cc2,4.0
P42345,n1c2c(c(-c3ccc4c(ccc(OCC)c4)c3)nn2C)c(N)nc1,4.0
P42345,c1(OCC)ccc2c(c1)ccc(-c1nn(C)c3ncnc(N)c13)c2,4.0
P42345,n1c(N)c2c(n(C)nc2-c2ccc3cc(OCC)ccc3c2)nc1,4.0
P42345,n1cnc(N)c2c1n(C)nc2-c1ccc2c(ccc(OCC)c2)c1,4.0
P42345,Nc1c2c(n(C)nc2-c2cc3ccc(OCC)cc3cc2)ncn1,4.0
P42345,c12ncnc(N)c1c(-c1ccc3c(ccc(OCC)c3)c1)nn2C,4.0
P42345,c12c(N)ncnc1n(C)nc2-c1ccc2cc(OCC)ccc2c1,4.0
P42345,CC(C)N1C2=C(C(=N1)C3=CC4=NON=C4C=C3)C(=NC=N2)N,4.0
P42345,c12c(-c3cc4nonc4cc3)nn(C(C)C)c1ncnc2N,4.0
P42345,CC(n1c2c(c(-c3cc4nonc4cc3)n1)c(N)ncn2)C,4.0
P42345,c1(N)c2c(n(C(C)C)nc2-c2cc3nonc3cc2)ncn1,4.0
P42345,c1(-c2c3c(n(C(C)C)n2)ncnc3N)ccc2nonc2c1,4.0
