target_id,smiles,pAc
P11309,C1=CC=C2C(=C1)C=C(O2)C(=O)O,3.92
P11309,c1c(C(=O)O)oc2c1cccc2,3.92
P11309,c1cc2oc(C(O)=O)cc2cc1,3.92
P11309,c1c2c(ccc1)oc(C(=O)O)c2,3.92
P11309,c1(C(=O)O)oc2ccccc2c1,3.92
P11309,c1ccc2c(oc(C(O)=O)c2)c1,3.92
P11309,C(c1oc2c(c1)cccc2)(O)=O,3.92
P11309,c1c2c(ccc1)cc(C(O)=O)o2,3.92
P11309,c12ccccc1cc(C(O)=O)o2,3.92
P11309,c1cc2cc(C(O)=O)oc2cc1,3.92
P11309,c1c2c(ccc1)cc(C(O)=O)o2,3.92
P11309,c12ccccc1oc(C(=O)O)c2,3.92
P11309,c1cc2cc(C(O)=O)oc2cc1,3.92
P11309,c1c2cc(C(O)=O)oc2ccc1,3.92
P11309,c12ccccc1cc(C(O)=O)o2,3.92
P11309,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,3.97
P11309,O1c2cc(O)cc(O)c2C(=O)C[C@H]1c1ccccc1,3.97
P11309,O1[C@H](c2ccccc2)CC(=O)c2c(O)cc(O)cc21,3.97
P11309,O=C1C[C@@H](c2ccccc2)Oc2cc(O)cc(O)c21,3.97
P11309,c1c([C@@H]2CC(=O)c3c(cc(O)cc3O)O2)cccc1,3.97
P11309,Oc1cc(O)c2c(c1)O[C@H](c1ccccc1)CC2=O,3.97
P11309,c1([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)ccccc1,3.97
P11309,c1(O)c2c(cc(O)c1)O[C@H](c1ccccc1)CC2=O,3.97
P11309,c1cccc([C@H]2Oc3cc(O)cc(O)c3C(=O)C2)c1,3.97
P11309,C1[C@@H](c2ccccc2)Oc2cc(O)cc(O)c2C1=O,3.97
P11309,C1C(=O)c2c(cc(O)cc2O)O[C@@H]1c1ccccc1,3.97
P11309,c1(O)cc2c(c(O)c1)C(=O)C[C@@H](c1ccccc1)O2,3.97
P11309,Oc1c2c(cc(O)c1)O[C@H](c1ccccc1)CC2=O,3.97
P11309,c1ccc([C@@H]2CC(=O)c3c(cc(O)cc3O)O2)cc1,3.97
P11309,c1c([C@H]2Oc3c(c(O)cc(O)c3)C(=O)C2)cccc1,3.97
P11309,CN(C)C1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.11
P11309,c1c(CN2C(=O)NC(=O)/C2=C\c2ccc(N(C)C)cc2)cccc1,4.11
P11309,CN(c1ccc(/C=C2\C(=O)NC(=O)N2Cc2ccccc2)cc1)C,4.11
P11309,N1(Cc2ccccc2)/C(=C/c2ccc(N(C)C)cc2)C(=O)NC1=O,4.11
P11309,C1(=O)NC(=O)N(Cc2ccccc2)/C1=C/c1ccc(N(C)C)cc1,4.11
P11309,c1c(N(C)C)ccc(/C=C2/N(Cc3ccccc3)C(=O)NC2=O)c1,4.11
P11309,C(\c1ccc(N(C)C)cc1)=C1/N(Cc2ccccc2)C(=O)NC1=O,4.11
P11309,c1c(N(C)C)ccc(/C=C2/N(Cc3ccccc3)C(=O)NC2=O)c1,4.11
P11309,N1C(=O)/C(=C\c2ccc(N(C)C)cc2)N(Cc2ccccc2)C1=O,4.11
P11309,c1cc(N(C)C)ccc1/C=C1/N(Cc2ccccc2)C(=O)NC1=O,4.11
P11309,N(C)(c1ccc(/C=C2/N(Cc3ccccc3)C(=O)NC2=O)cc1)C,4.11
P11309,C1(=C\c2ccc(N(C)C)cc2)\C(=O)NC(=O)N1Cc1ccccc1,4.11
P11309,c1c(N(C)C)ccc(/C=C2/N(Cc3ccccc3)C(=O)NC2=O)c1,4.11
P11309,N1(Cc2ccccc2)/C(=C/c2ccc(N(C)C)cc2)C(=O)NC1=O,4.11
P11309,C(N1C(=O)NC(=O)/C1=C\c1ccc(N(C)C)cc1)c1ccccc1,4.11
