target_id,smiles,pAc
P36888,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5,3.49
P36888,C1CCC(n2c(C3CCN(C4COC4)CC3)cc(Nc3nccc(C#N)c3)n2)C1,3.49
P36888,C1CN(C2COC2)CCC1c1cc(Nc2cc(C#N)ccn2)nn1C1CCCC1,3.49
P36888,c1(Nc2cc(C#N)ccn2)nn(C2CCCC2)c(C2CCN(C3COC3)CC2)c1,3.49
P36888,C(c1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)c1)#N,3.49
P36888,C(#N)c1cc(Nc2nn(C3CCCC3)c(C3CCN(C4COC4)CC3)c2)ncc1,3.49
P36888,c1(Nc2nccc(C#N)c2)nn(C2CCCC2)c(C2CCN(C3COC3)CC2)c1,3.49
P36888,n1(C2CCCC2)c(C2CCN(C3COC3)CC2)cc(Nc2cc(C#N)ccn2)n1,3.49
P36888,C1(N2CCC(c3n(C4CCCC4)nc(Nc4nccc(C#N)c4)c3)CC2)COC1,3.49
P36888,c1(Nc2nccc(C#N)c2)nn(C2CCCC2)c(C2CCN(C3COC3)CC2)c1,3.49
P36888,C1C(N2CCC(c3cc(Nc4cc(C#N)ccn4)nn3C3CCCC3)CC2)CO1,3.49
P36888,c1(Nc2nccc(C#N)c2)cc(C2CCN(C3COC3)CC2)n(C2CCCC2)n1,3.49
P36888,c1nc(Nc2nn(C3CCCC3)c(C3CCN(C4COC4)CC3)c2)cc(C#N)c1,3.49
P36888,n1c(Nc2cc(C#N)ccn2)cc(C2CCN(C3COC3)CC2)n1C1CCCC1,3.49
P36888,n1(C2CCCC2)c(C2CCN(C3COC3)CC2)cc(Nc2nccc(C#N)c2)n1,3.49
P36888,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=CC3=C(C=C2)N=CC=C3,4.34
P36888,c1(O[C@@H](c2c(Cl)ccc(F)c2Cl)C)cc2c(cc1)nccc2,4.34
P36888,O(c1ccc2ncccc2c1)[C@H](C)c1c(Cl)c(F)ccc1Cl,4.34
P36888,c1c(F)c(Cl)c([C@@H](C)Oc2ccc3c(cccn3)c2)c(Cl)c1,4.34
P36888,c1c(O[C@H](C)c2c(Cl)ccc(F)c2Cl)ccc2ncccc12,4.34
P36888,c12ccc(O[C@@H](c3c(Cl)ccc(F)c3Cl)C)cc1cccn2,4.34
P36888,c1(O[C@H](C)c2c(Cl)ccc(F)c2Cl)cc2c(nccc2)cc1,4.34
P36888,O(c1cc2cccnc2cc1)[C@@H](c1c(Cl)c(F)ccc1Cl)C,4.34
