target_id,smiles,pAc
P43405,C1=CC=C(C=C1)C(C(=O)O)C(=O)O,1.92
P43405,c1c(C(C(=O)O)C(=O)O)cccc1,1.92
P43405,O=C(O)C(c1ccccc1)C(O)=O,1.92
P43405,c1(C(C(O)=O)C(O)=O)ccccc1,1.92
P43405,O=C(C(c1ccccc1)C(=O)O)O,1.92
P43405,C(O)(C(c1ccccc1)C(O)=O)=O,1.92
P43405,c1ccc(C(C(O)=O)C(=O)O)cc1,1.92
P43405,C(c1ccccc1)(C(O)=O)C(=O)O,1.92
P43405,c1c(C(C(=O)O)C(=O)O)cccc1,1.92
P43405,C(O)(C(c1ccccc1)C(=O)O)=O,1.92
P43405,O=C(C(c1ccccc1)C(=O)O)O,1.92
P43405,O=C(C(c1ccccc1)C(=O)O)O,1.92
P43405,O=C(O)C(C(=O)O)c1ccccc1,1.92
P43405,OC(C(C(=O)O)c1ccccc1)=O,1.92
P43405,c1cc(C(C(O)=O)C(=O)O)ccc1,1.92
P43405,C1=CC=C(C=C1)/C=C/S(=O)(=O)NCCCCCC(=O)O,2.1
P43405,c1(/C=C/S(NCCCCCC(O)=O)(=O)=O)ccccc1,2.1
P43405,C(CCCCNS(=O)(=O)/C=C/c1ccccc1)C(O)=O,2.1
P43405,C(CC(=O)O)CCCNS(/C=C/c1ccccc1)(=O)=O,2.1
P43405,c1cccc(/C=C/S(=O)(=O)NCCCCCC(=O)O)c1,2.1
P43405,c1cc(/C=C/S(=O)(NCCCCCC(O)=O)=O)ccc1,2.1
P43405,c1c(/C=C/S(=O)(=O)NCCCCCC(=O)O)cccc1,2.1
P43405,C(CNS(=O)(/C=C/c1ccccc1)=O)CCCC(O)=O,2.1
P43405,c1ccc(/C=C/S(NCCCCCC(O)=O)(=O)=O)cc1,2.1
P43405,c1ccccc1/C=C/S(=O)(=O)NCCCCCC(O)=O,2.1
P43405,C(CCCCC(O)=O)NS(/C=C/c1ccccc1)(=O)=O,2.1
P43405,O=S(NCCCCCC(=O)O)(/C=C/c1ccccc1)=O,2.1
P43405,O=S(/C=C/c1ccccc1)(=O)NCCCCCC(O)=O,2.1
P43405,O=S(=O)(NCCCCCC(O)=O)/C=C/c1ccccc1,2.1
P43405,c1c(/C=C/S(=O)(NCCCCCC(=O)O)=O)cccc1,2.1
P43405,C1C/C=C\CCC(C1)C(C(=O)O)C(=O)O,2.11
P43405,C(C(=O)O)(C1CC/C=C\CCC1)C(O)=O,2.11
P43405,C1C(C(C(O)=O)C(O)=O)CC/C=C\CC1,2.11
P43405,C1CC(C(C(=O)O)C(=O)O)CCC/C=C\1,2.11
P43405,C(C(C(=O)O)C1CCC/C=C\CC1)(=O)O,2.11
P43405,C1=C\CCCC(C(C(=O)O)C(O)=O)CC/1,2.11
P43405,O=C(O)C(C1CCC/C=C\CC1)C(O)=O,2.11
P43405,C1C(C(C(=O)O)C(=O)O)CCC/C=C\C1,2.11
P43405,C1CCC(C(C(O)=O)C(=O)O)CC/C=C\1,2.11
P43405,OC(=O)C(C1CC/C=C\CCC1)C(O)=O,2.11
P43405,C(=O)(C(C(=O)O)C1CCC/C=C\CC1)O,2.11
P43405,O=C(C(C1CC/C=C\CCC1)C(O)=O)O,2.11
P43405,O=C(C(C1CCC/C=C\CC1)C(=O)O)O,2.11
P43405,C1/C=C\CCCC(C(C(=O)O)C(=O)O)C1,2.11
P43405,C1/C=C\CCCC(C(C(=O)O)C(=O)O)C1,2.11
P43405,C1CCC(CC1)C(C(=O)O)C(=O)O,2.23
P43405,C(C(C1CCCCC1)C(=O)O)(O)=O,2.23
P43405,C1CC(C(C(O)=O)C(O)=O)CCC1,2.23
P43405,C(C(C1CCCCC1)C(O)=O)(=O)O,2.23
P43405,C1CCC(C(C(O)=O)C(=O)O)CC1,2.23
P43405,OC(=O)C(C1CCCCC1)C(O)=O,2.23
P43405,C1(C(C(=O)O)C(=O)O)CCCCC1,2.23
P43405,C(O)(C(C(=O)O)C1CCCCC1)=O,2.23
P43405,C1CCCCC1C(C(O)=O)C(O)=O,2.23
P43405,O=C(O)C(C(O)=O)C1CCCCC1,2.23
P43405,C(O)(=O)C(C(O)=O)C1CCCCC1,2.23
P43405,C1CCC(C(C(O)=O)C(=O)O)CC1,2.23
P43405,C(C(C(O)=O)C1CCCCC1)(=O)O,2.23
P43405,OC(C(C(O)=O)C1CCCCC1)=O,2.23
P43405,C1(C(C(=O)O)C(O)=O)CCCCC1,2.23
P43405,C[C@H]([C@@H]1CC(=O)NC1)OC2=NC=CC3=C2C=CC=N3,2.67
P43405,[C@@H]([C@@H]1CC(=O)NC1)(Oc1nccc2ncccc12)C,2.67
P43405,c1nc2c(cc1)c(O[C@@H]([C@@H]1CC(=O)NC1)C)ncc2,2.67
P43405,C1NC(=O)C[C@H]1[C@@H](C)Oc1c2cccnc2ccn1,2.67
P43405,c1cnc2c(c(O[C@H](C)[C@@H]3CC(=O)NC3)ncc2)c1,2.67
P43405,n1ccc2c(cccn2)c1O[C@H](C)[C@@H]1CC(=O)NC1,2.67
P43405,C1(=O)NC[C@H]([C@H](Oc2c3c(ccn2)nccc3)C)C1,2.67
P43405,C[C@H]([C@@H]1CC(=O)NC1)Oc1nccc2ncccc21,2.67
P43405,O=C1C[C@@H]([C@H](Oc2c3c(nccc3)ccn2)C)CN1,2.67
P43405,O([C@H](C)[C@@H]1CC(=O)NC1)c1nccc2ncccc12,2.67
P43405,[C@@H](C)([C@H]1CNC(=O)C1)Oc1nccc2ncccc21,2.67
P43405,c12c(O[C@H](C)[C@H]3CNC(=O)C3)nccc1nccc2,2.67
P43405,O=C1NC[C@H]([C@H](Oc2nccc3ncccc23)C)C1,2.67
P43405,c12ccnc(O[C@@H]([C@@H]3CC(=O)NC3)C)c1cccn2,2.67
P43405,C[C@H]([C@H]1CNC(=O)C1)Oc1nccc2c1cccn2,2.67
P43405,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)OP(=O)(O)O)NC(=O)C)O,3.24
