target_id,smiles,pAc
Q05397,COC1=CC=C(C=C1)CNC2=C3C4=CC=CC=C4OC3=NC=C2,3.71
Q05397,c1(OC)ccc(CNc2ccnc3oc4ccccc4c23)cc1,3.71
Q05397,c12c(cccc1)c1c(NCc3ccc(OC)cc3)ccnc1o2,3.71
Q05397,c1cc(NCc2ccc(OC)cc2)c2c3c(cccc3)oc2n1,3.71
Q05397,c1cnc2oc3c(cccc3)c2c1NCc1ccc(OC)cc1,3.71
Q05397,c1cc2oc3c(c2cc1)c(NCc1ccc(OC)cc1)ccn3,3.71
Q05397,c1cc(OC)ccc1CNc1c2c(ncc1)oc1c2cccc1,3.71
Q05397,c12ccccc1oc1c2c(NCc2ccc(OC)cc2)ccn1,3.71
Q05397,O(c1ccc(CNc2ccnc3oc4c(cccc4)c23)cc1)C,3.71
Q05397,c1c(CNc2c3c(oc4c3cccc4)ncc2)ccc(OC)c1,3.71
Q05397,C(Nc1c2c(oc3ccccc23)ncc1)c1ccc(OC)cc1,3.71
Q05397,C(Nc1c2c3c(cccc3)oc2ncc1)c1ccc(OC)cc1,3.71
Q05397,c1cc(CNc2ccnc3c2c2c(cccc2)o3)ccc1OC,3.71
Q05397,c1(OC)ccc(CNc2ccnc3oc4ccccc4c32)cc1,3.71
Q05397,c1c2c3c(NCc4ccc(OC)cc4)ccnc3oc2ccc1,3.71
Q05397,C1C(=O)NN=C2N1C3=CC=CC=C3OC2,3.81
Q05397,c1ccc2c(c1)N1C(=NNC(=O)C1)CO2,3.81
Q05397,c1cccc2c1OCC1=NNC(=O)CN12,3.81
Q05397,O=C1CN2c3c(cccc3)OCC2=NN1,3.81
Q05397,C1(=O)NN=C2N(C1)c1c(cccc1)OC2,3.81
Q05397,O1CC2=NNC(=O)CN2c2ccccc21,3.81
Q05397,N1C(=O)CN2c3ccccc3OCC2=N1,3.81
Q05397,O1c2ccccc2N2C(=NNC(=O)C2)C1,3.81
Q05397,O1CC2=NNC(=O)CN2c2ccccc21,3.81
Q05397,C12=NNC(=O)CN1c1c(cccc1)OC2,3.81
Q05397,N1=C2COc3ccccc3N2CC(=O)N1,3.81
Q05397,C1C2=NNC(=O)CN2c2c(cccc2)O1,3.81
Q05397,O=C1CN2C(=NN1)COc1ccccc12,3.81
Q05397,O=C1CN2C(=NN1)COc1ccccc12,3.81
Q05397,c1cccc2c1OCC1=NNC(=O)CN21,3.81
Q05397,CC(=O)NC1=CC=CC=C1NC2=NC(=NC(=N2)C(F)(F)F)NC3=CC(=C(C(=C3)OC)OC)OC,3.9
Q05397,c1cc(Nc2nc(C(F)(F)F)nc(Nc3cc(OC)c(OC)c(OC)c3)n2)c(NC(=O)C)cc1,3.9
Q05397,n1c(Nc2ccccc2NC(C)=O)nc(C(F)(F)F)nc1Nc1cc(OC)c(OC)c(OC)c1,3.9
Q05397,c1(OC)c(OC)c(OC)cc(Nc2nc(C(F)(F)F)nc(Nc3c(NC(C)=O)cccc3)n2)c1,3.9
Q05397,CC(Nc1c(Nc2nc(Nc3cc(OC)c(OC)c(OC)c3)nc(C(F)(F)F)n2)cccc1)=O,3.9
Q05397,c1(Nc2cc(OC)c(OC)c(OC)c2)nc(C(F)(F)F)nc(Nc2ccccc2NC(=O)C)n1,3.9
Q05397,c1(Nc2nc(Nc3ccccc3NC(C)=O)nc(C(F)(F)F)n2)cc(OC)c(OC)c(OC)c1,3.9
Q05397,COc1c(OC)cc(Nc2nc(Nc3ccccc3NC(=O)C)nc(C(F)(F)F)n2)cc1OC,3.9
Q05397,c1(OC)cc(Nc2nc(C(F)(F)F)nc(Nc3ccccc3NC(C)=O)n2)cc(OC)c1OC,3.9
Q05397,c1(Nc2cc(OC)c(OC)c(OC)c2)nc(Nc2ccccc2NC(=O)C)nc(C(F)(F)F)n1,3.9
Q05397,c1(OC)cc(Nc2nc(Nc3ccccc3NC(C)=O)nc(C(F)(F)F)n2)cc(OC)c1OC,3.9
Q05397,c1(OC)cc(Nc2nc(C(F)(F)F)nc(Nc3c(NC(=O)C)cccc3)n2)cc(OC)c1OC,3.9
Q05397,n1c(C(F)(F)F)nc(Nc2cc(OC)c(OC)c(OC)c2)nc1Nc1ccccc1NC(=O)C,3.9
Q05397,c1(NC(=O)C)ccccc1Nc1nc(C(F)(F)F)nc(Nc2cc(OC)c(OC)c(OC)c2)n1,3.9
Q05397,c1(OC)c(OC)c(OC)cc(Nc2nc(C(F)(F)F)nc(Nc3ccccc3NC(=O)C)n2)c1,3.9
Q05397,CN1C2=CC=CC=C2N=C1C3=NC4=C(C=C3)C(=O)N(C(=O)N4C)C,4.04
Q05397,c1cc2c(nc(-c3nc4c(cc3)c(=O)n(C)c(=O)n4C)n2C)cc1,4.04
Q05397,c1ccc2c(c1)n(C)c(-c1nc3c(cc1)c(=O)n(C)c(=O)n3C)n2,4.04
Q05397,c1cccc2c1nc(-c1nc3c(cc1)c(=O)n(C)c(=O)n3C)n2C,4.04
Q05397,c1(=O)n(C)c(=O)n(C)c2c1ccc(-c1nc3ccccc3n1C)n2,4.04
Q05397,n1(C)c(=O)n(C)c2c(ccc(-c3nc4c(cccc4)n3C)n2)c1=O,4.04
Q05397,c1c2c(=O)n(C)c(=O)n(C)c2nc(-c2nc3ccccc3n2C)c1,4.04
Q05397,n1(C)c(-c2nc3n(C)c(=O)n(C)c(=O)c3cc2)nc2ccccc12,4.04
Q05397,c12ccc(-c3nc4c(cccc4)n3C)nc1n(C)c(=O)n(C)c2=O,4.04
Q05397,c12ccccc1n(C)c(-c1ccc3c(=O)n(C)c(=O)n(C)c3n1)n2,4.04
Q05397,n1(C)c(=O)n(C)c2nc(-c3nc4ccccc4n3C)ccc2c1=O,4.04
