target_id,smiles,pAc
P24941,C1CN(C2=CC=CC=C21)CCN3CCC4=CC=CC=C43,2.91
P24941,C1=CC=C(C(=C1)C2=CC=C(C=C2)F)C(=O)NCCC3=CNC4=CC=CC=C43,2.92
P24941,C1=CC=C2C(=C1)C=CN2CCCCCCN3C=CC4=CC=CC=C43,2.92
P24941,C1CN(C2=CC=CC=C21)C(=O)C(=O)C3=CNC4=C3C=C(C=C4)F,2.94
P24941,COC1=CC=CC=C1C2=CC(=CC=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,2.96
P24941,COC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43,2.96
P24941,C1=CC=C2C(=C1)C=CN2CCCN3C=CC4=CC=CC=C43,2.97
P24941,C1=CC=C2C(=C1)C=CN2CCCCN3C=CC4=CC=CC=C43,2.99
P24941,C1CN(C2=C1C=C(C=C2)Cl)C(=O)C(=O)C3=CNC4=CC=CC=C43,2.99
P24941,C1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)NCCC3=CNC4=CC=CC=C43,3
P24941,C1CN(C2=CC=CC=C21)C(=O)C(=O)C3=CNC4=C3C=C(C=C4)Cl,3.01
P24941,CC1=CC2=C(C=C1)N(C=C2)CCC3=CNC4=C3C=C(C=C4)C,3.02
P24941,CC1=CC2=C(C=C1)NC=C2C(=O)C(=O)N3CCC4=CC=CC=C43,3.02
P24941,C1=CC=C2C(=C1)C=CN2CCCCCN3C=CC4=CC=CC=C43,3.02
P24941,C1=CC=C2C(=C1)C=CN2CCN3C=CC4=CC=CC=C43,3.03
P24941,COC1=CC=CC(=C1)C2=CC=CC=C2C(=O)NCCC3=CNC4=CC=CC=C43,3.03
P24941,C1CN(C2=C1C=C(C=C2)Cl)C(=O)C(=O)C3=CNC4=C3C=C(C=C4)Cl,3.04
P24941,COC1=CC=C(C=C1)C2=CC=CC=C2C(=O)NCCC3=CNC4=CC=CC=C43,3.04
P24941,CC1=CC2=C(C=C1)N(CC2)C(=O)C(=O)C3=CNC4=CC=CC=C43,3.04
P24941,C1=CC2=C(C=C1F)C(=CN2)CCN3C=CC4=C3C=CC(=C4)F,3.05
P24941,C1=CC2=C(C=C1Cl)C(=CN2)CCN3C=CC4=C3C=CC(=C4)Cl,3.06
P24941,CN(CCC1=CNC2=CC=CC=C21)C(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)F,3.06
P24941,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43,3.07
P24941,CC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43,3.09
P24941,C1CN(C2=C1C=C(C=C2)F)C(=O)C(=O)C3=CNC4=C3C=C(C=C4)F,3.09
P24941,C1CN(C2=C1C=C(C=C2)F)C(=O)C(=O)C3=CNC4=CC=CC=C43,3.1
P24941,CC(C)(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43,3.1
P24941,C1CN(C2=CC=CC=C21)C(=O)C(=O)C3=CNC4=CC=CC=C43,3.12
P24941,C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC=C(C=C3)C4=CC=C(C=C4)F,3.12
P24941,CC(C)(C)C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N(C)CCC3=CNC4=CC=CC=C43,3.13
P24941,CC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.13
P24941,CC1=CC2=C(C=C1)N(CC2)C(=O)C(=O)C3=CNC4=C3C=C(C=C4)C,3.15
P24941,CC1=CC=CC=C1C2=CC(=CC=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.18
P24941,C1CN(CC2=C1C3=CC=CC=C3N2)C(=O)C4=CC=CC(=C4)C5=CC(=CC=C5)F,3.21
P24941,CN(CCC1=CNC2=CC=CC=C21)C(=O)C3=CC=C(C=C3)C4=CC=CC=C4,3.28
P24941,C1=CC=C2C(=C1)C3=C(N2)C4=[N+](C=C3)C5=CC=CC=C5C4=O.[Cl-],3.3
P24941,CC1=CC2=C(C=C1)N(C=C2)CCC3=CNC4=CC=CC=C43,3.3
P24941,C1CN(CC2=C1C3=CC=CC=C3N2)C(=O)C4=CC=CC=C4C5=CC(=CC=C5)F,3.32
P24941,CC1=CC=C(C=C1)C2=CC(=CC=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.33
P24941,CC1=CC=CC(=C1)C2=CC(=CC=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.33
P24941,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3,3.34
P24941,C1CN(CC2=C1C3=CC=CC=C3N2)C(=O)C4=CC=C(C=C4)C5=CC=C(C=C5)F,3.36
P24941,C1CN(CC2=C1C3=CC=CC=C3N2)C(=O)C4=CC=CC=C4C5=CC=CC=C5F,3.36
P24941,C1=CC=C2C(=C1)C(=CN2)CCN3C=CC4=C3C=CC(=C4)Cl,3.37
P24941,COC1=CC=CC(=C1)C2=CC=C(C=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.37
P24941,C1=CC=C(C(=C1)C2=CC(=CC=C2)F)C(=O)NCCC3=CNC4=CC=CC=C43,3.38
P24941,CC1=CC=CC(=C1)C2=CC=CC=C2C(=O)NCCC3=CNC4=CC=CC=C43,3.39
P24941,CC1=CC=CC(=C1)C2=CC=C(C=C2)C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.39
P24941,CC1=CC2=C(C=C1)NC=C2CCN3C=CC4=CC=CC=C43,3.4
P24941,CC1=CC=CC(=C1)C2=CC=CC=C2C(=O)N3CCC4=C(C3)NC5=CC=CC=C45,3.41
P24941,COC1=CC=CC=C1C2=CC=CC=C2C(=O)NCCC3=CNC4=CC=CC=C43,3.43
