target_id,smiles,pAc
P11309,C1=CC=C2C(=C1)C=C(O2)C(=O)O,3.92
P11309,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,3.97
P11309,CN(C)C1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.11
P11309,COC1=CC=CC=C1/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.11
P11309,COC1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3.Cl,4.12
P11309,CCOC1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.14
P11309,C1=CC=C(C=C1)CN2/C(=C/C3=CC=C(C=C3)Cl)/C(=O)NC2=O,4.16
P11309,C1C(=O)N(C(=O)S1)CC2=CC=CC=C2F,4.2
P11309,C1[C@@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,4.22
P11309,C1=CC=C(C=C1)CN2/C(=C/C3=CC=C(C=C3)Br)/C(=O)NC2=O,4.24
P11309,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)NC3=NC4=C(C=NN4C=C3)C5=CC(=CC=C5)N(C)C,4.28
P11309,C1=CC=C2C(=C1)C(=CN2)C3=NC=CC4=C3N=C(N4)N,4.3
P11309,C1=CC(=CC(=C1)Br)/C=C\2/C(=O)NC(=O)S2,4.35
P11309,C1=CC=C(C(=C1)CN2C(=O)/C(=C/C3=CC=C(C=C3)F)/SC2=O)F,4.35
P11309,C1=CC=C2C(=C1)C=C(C=N2)C3=NC=CC4=C3N=C(N4)N,4.4
P11309,COC1=CC=C(C=C1)/C=C/2\C(=O)NC(=O)N2CC3=CC=CC=C3,4.42
P11309,CCNC(=O)NC1=NC2=C(C=C1)N=CC(=C2)C3=CC=C(C=C3)OC,4.43
P11309,CN1C=C(C=N1)C2=CC3=C(C=CC(=N3)NC(=O)NCCC4=CC=CC=C4)N=C2,4.49
P11309,C1=CC(=CC(=C1)C(F)(F)F)/C=C\2/C(=O)N(C(=O)S2)CC3=CC=C(C=C3)OC(F)(F)F,4.55
P11309,CC1=CC(=C2C(=O)C=CC(=O)C2=C1)O,4.55
P11309,C1=CC(=CC=C1/C=C\2/C(=O)NC(=O)S2)Br,4.55
P11309,C1=CC=C2C(=C1)C(=CN2)C(=O)C3=CC=CO3,4.55
P11309,CC1=C(C(=O)N(N1CC(C)(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,4.6
P11309,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(=O)NC3=CC(=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC)F,4.6
P11309,CC1=C(C(=C(C2=C1COC2=O)O)O)O,4.67
P11309,CC1=CC(=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C(=C3O)OC)O)O)O,4.67
P11309,C[C@H]1CC[C@@]2([C@H]([C@]1(C)CC3=C(C(=CC(=C3)C(=O)OC)O)O)CCC=C2C)C,4.69
P11309,C1C2=C(C3=CC=CC=C3S1)NC(=O)C(=C2C4=CC=CC=C4Cl)C#N,4.7
P11309,C1C2=C(C3=CC=CC=C3O1)NC(=O)C(=C2C4=CC=NC=C4)C#N,4.7
P11309,C1=CC2=C(C=C1Br)C(=CC(=O)O2)O,4.77
P11309,C1=CC=C(C(=C1)/C=N/O)OCC(CN2C3=CC=CC=C3C4=CC=CC=C42)O,4.8
P11309,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,4.82
P11309,C1CN(CCN1)C2=CC=C(C=C2)C3=C4C=CC(=NC4=NN3)C5=CN=C(C=C5)N,4.82
P11309,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)O,4.85
P11309,CC(=CCC1=C(C=C(C2=C1O[C@@H](CC2=O)C3=CC=CC=C3)O)O)C,4.9
P11309,C1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=S)NCC3=CC=C(C=C3)S(=O)(=O)N,4.92
P11309,COC1=CC=CC2=C1C(=O)C3=C(C=CC(=C3C2=O)O)O,4.94
P11309,C1CN(CCN1)C2=CC=C(C=C2)C3=C4C=CC(=NC4=NN3)C5=CC=C(C=C5)S(=O)(=O)N,4.96
P11309,C1=CN=C(C2=C1NC(=N2)N)C3=CC(=C(N3)Br)Br,5
P11309,C1=CC2=C(C(=C1)O)N=C(C=C2)C(=O)N,5
P11309,COC(=O)C1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)S2,5
P11309,CC1=CC=C(C=C1)NC2=NC(=O)/C(=C/C3=CC4=C(C=C3)OCO4)/N2,5.05
P11309,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)CCCCN,5.06
P11309,C1=CC2=C(C=C1Br)C=C(O2)C(=O)O,5.06
P11309,C1CC1NC2=NC=C3C4=C(C=C(C=C4)C(=O)[O-])N=C(C3=N2)NC5=CC=CC(=C5)C(F)(F)F,5.07
P11309,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,5.09
P11309,COC1=CC=CC=C1N2CCN(CC2)CCCNC(=O)C3=NC(=NO3)C4=CN=CC=C4,5.1
P11309,CN1C(=O)C(=CN=C1NC2=CC=C(C=C2)F)C3=NC=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OCCCN6CCOCC6)OC,5.11
P11309,C1=CC(=CN=C1)C2=CC3=C(C=C2)OC(=C3)C(=O)O,5.11
P11309,CN1CCCC[C@H]1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,5.13
P11309,C1=CC2=C(C=C1C3=NC=CN=C3)C=C(O2)C(=O)O,5.13
P11309,CCNC1=N/C(=C\C2=CC3=C(C=C2)OCO3)/C(=O)N1C,5.14
P11309,CN1CCCC[C@@H]1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,5.15
P11309,CCOC(=O)C(=O)NC1=N/C(=C\C2=CC3=C(C=C2)OCO3)/C(=O)N1C,5.15
P11309,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,5.16
P11309,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Br,5.17
P11309,CN1C(=O)/C(=C/C2=CC3=C(C=C2)OCO3)/N=C1NCCCO,5.19
P11309,CN1C(=O)/C(=C/C2=CC3=C(C=C2)OCO3)/N=C1NCCCCCO,5.21
P11309,C1=CC2=C(C=C1OC(F)(F)F)C=C(O2)C(=O)O,5.21
P11309,CN1C(=O)/C(=C/C2=CC3=C(C=C2)OCO3)/N=C1NCCN4CCOCC4,5.21
P11309,C1CNCCC1N2C=C(C=N2)C3=CC4=C(C=C3)OC(=C4)C(=O)O,5.22
P11309,CN(C)C1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)S2,5.22
P11309,C1=CC=C2C(=C1)C(=O)C(C2=O)C#N,5.22
P11309,COC1=C2C(=CC(=C1)Br)C=C(O2)C(=O)O,5.23
P11309,CC(C)(C)CNC(=O)CC1CNC(=O)C2=CC(=CN12)C3=CC=NC=C3,5.26
P11309,C1C[C@@H](CN(C1)C2=NC=NC=C2NC3=CC=CC4=CN=C(N=C43)C5=C(C=CC=C5F)F)N,5.27
P11309,CN1C=C(C=N1)C2=CC3=C(C=C2)OC(=C3)C(=O)O,5.27
P11309,C1=CC2=C(C=C1C(F)(F)F)C=C(O2)C(=O)O,5.28
P11309,C1=CC=C(C=C1)NNC(=O)C2=NC3=C(C=CC(=C3O)C(=O)O)C=C2,5.29
P11309,COC1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)S2,5.29
P11309,C1=CC(=NC2=C1C=CC(=C2O)C(=O)O)/C=C/C3=CC=C(C=C3)C(=O)O,5.3
P11309,C1=CC=C2C(=C1)C3=C(O2)C(=O)N=C(N3)C4=CC=CC=C4Cl,5.3
P11309,C1=CC(=NC2=C1C=CC(=C2O)C(=O)O)CCC3=CC(=C(C=C3)O)O,5.3
P11309,C1OC2=C(O1)C=C(C=C2)/C=C\3/C(=O)N=C(N3)NC4=CC5=C(C=C4)OCO5,5.3
