target_id,smiles,pAc
P06239,COC1=CC(=CC(=C1)C(=O)NC2=CC=NC=C2)OC,2.51
P06239,C1=CN=CC=C1CCC2=CC=NC=C2,2.54
P06239,C1=CN=CC=C1C(=O)NC2=CC=NC=C2,2.63
P06239,COC1=CC(=CC(=C1OC)OC)/C=C/C2=CC=NC=C2,2.64
P06239,COC1=CC(=CC(=C1OC)OC)/C=C/C2=CC=CC=N2,2.66
P06239,C1=CC(=CN=C1)C(=O)NC2=CC=NC=C2,2.67
P06239,COC1=C(C=C(C=C1)/C=N/NC2=CC=CC=C2)O,2.68
P06239,C1=C(C=C(C(=C1O)O)O)/C=C(\C#N)/C(=O)N,2.7
P06239,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O)[N+](=O)[O-])[N+](=O)[O-],2.73
P06239,COC1=C2C(=O)C=C(OC2=C(C=C1)N)C3=CC=C(C=C3)N,2.79
P06239,C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC=C(C=C3)O)C(=O)O,2.8
P06239,C1=CC(=CC=C1C2=CC(=O)C3=CC(=C(C(=C3O2)[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],2.81
P06239,C1=CC=C2C(=C1)C=C(C(=N)O2)C(=O)N,2.82
P06239,C1=CC(=CC(=C1)O)/C=C(\C#N)/C(=O)N,2.82
P06239,C1=CC=C(C=C1)N/N=C/C2=CN=CC=C2,2.88
P06239,COC1=C(C=C(C=C1)CCC2=CN=CC=C2)OC,2.88
P06239,C1=CC=NC(=C1)/C=C/C2=CC=CC=N2,2.91
P06239,COC1=CC(=C(C=C1)C(=O)CC(=O)OC)O,2.94
P06239,COC1=CC2=C(C=C1)C(=O)C(=C(O2)C3=CC=C(C=C3)O)C(=O)O,2.99
P06239,C1=CC(=CC=C1/C=C(\C#N)/C(=O)N)O,3
P06239,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=CN=CC=C2,3
P06239,COC1=C(C=C(C=C1)/C=C/C2=CC=CC=N2)OC,3.08
P06239,COC(=O)C1=C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)N,3.09
P06239,C1=CC(=CC=C1C2=CC(=O)C3=CC(=C(C(=C3O2)N)O)N)N,3.12
P06239,C1=CC(=CN=C1)/C=C/C2=CC(=C(C=C2)O)O,3.2
P06239,COC1=C(C=C(C=C1)/C=C/C2=CC=NC=C2)OC,3.21
P06239,C1=CC=NC(=C1)/C=C/C2=CC=NC=C2,3.21
P06239,COC1=CC(=CC(=C1)C(=O)NC2=CN=CC=C2)OC,3.21
P06239,COC1=CC(=CC(=C1OC)OC)/C=C/C2=CN=CC=C2,3.29
P06239,CC1=CC(=C(C=C1)F)NC(=O)NC2=CC=C(C=C2)C3=C4C(=CC=C3)NN=C4N,3.3
P06239,C1=CC(=CC(=C1)N)C2=CC(=O)C3=CC(=C(C=C3O2)O)N,3.3
P06239,C1=C(C=C(C=C1O)O)/C=C(\C#N)/C(=O)N,3.3
P06239,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O,3.3
P06239,C1=C(C=C(C=C1O)O)CCC2=CC(=CC(=C2)O)O,3.31
P06239,C[C@@H]([C@@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](CSSC([C@H](C(=O)N1)NC(=O)[C@H](CC2=CC=C(C=C2)O)N)(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4,3.33
P06239,COC(=O)C1=C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)O,3.36
P06239,C1=CC=NC(=C1)N/N=C/C2=CN=CC=C2,3.4
P06239,COC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N)N,3.42
P06239,CC(=O)N[C@@H](CC1=CC=C(C=C1)OP(=O)(O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)NC,3.46
P06239,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O)N)N,3.48
P06239,C1=CC(=CC=C1C2=CC(=O)C3=C(C=CC(=C3O2)N)O)N,3.49
P06239,C1=CN=CC=C1/C=C/C2=CC=NC=C2,3.51
P06239,C[C@H]([C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](CSSC([C@H](C(=O)N1)NC(=O)[C@H](CC2=CC=C(C=C2)O)N)(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4,3.59
P06239,C[C@H]([C@@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](CSSC([C@H](C(=O)N1)NC(=O)[C@H](CC2=CC=C(C=C2)O)N)(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4,3.59
P06239,COC1=CC(=CC(=C1OC)OC)C(=O)NC2=CC=CC=N2,3.59
P06239,COC1=C(C(=CC(=C1)/C=C(\C#N)/C2=CN=CC=C2)Br)O,3.62
P06239,C1=CC(=CC(=C1)O)/C=C/C2=CC(=CC=C2)O,3.63
P06239,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3O)N)N,3.65
P06239,C[C@@H]([C@H]1C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](CSSC([C@H](C(=O)N1)NC(=O)[C@H](CC2=CC=C(C=C2)O)N)(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)CC3=CC=CC=C3)CO)C4=CC5=CC=CC=C5C=C4,3.66
P06239,COC1=CC(=CC(=C1)C(=O)NC2=CC=CC=N2)OC,3.69
P06239,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)N,3.69
P06239,C1=CC(=CC(=C1)N)C2=CC(=O)C3=C(O2)C=CC(=C3)N,3.7
P06239,C1=CC=C(C=C1)/C=C/C2=CC(=CC(=C2)O)O,3.71
P06239,C1=CC(=CN=C1)/C(=C/C2=CC(=C(C(=C2)Br)O)Br)/C#N,3.77
P06239,C1=CC2=CC(=C(C=C2C=C1C3=CC(=C(C=C3)O)C(=O)O)O)O,3.82
P06239,CN([C@H](CC1=CC(=C(C=C1)O)O)C(=O)OC)C(=O)/C=C/C2=CC(=C(C=C2)O)O,3.83
P06239,C1=CC(=CC=C1C2=CC(=O)C3=CC(=C(C=C3O2)O)N)N,3.85
P06239,C1=CC2=C(C(=C1)N)OC(=CC2=O)C3=CC=C(C=C3)N,3.91
P06239,CC(=O)N[C@@H](CC1=CC(=C(C=C1)O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,3.92
P06239,COC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)NC(=O)/C=C/C2=CC(=C(C=C2)O)O,3.92
P06239,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)N,3.93
P06239,C1=CC(=C(C=C1/C=C/C(=O)O[C@H]([C@H](C(=O)O)O)C(=O)O)O)O,3.93
P06239,C1=CC(=CC=C1C2=CC(=O)C3=CC(=CC(=C3O2)N)O)N,3.93
P06239,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,3.95
P06239,C1CCNC2(C1)CCN(CC2)C3=NC=NC4=C3NC=N4,3.95
P06239,C1=CC(=CC=C1C2=CC(=O)C3=CC(=CC(=C3O2)N)N)N,3.97
P06239,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)N)N,3.99
P06239,C1=CC(=C(C=C1O)/C=C(\C#N)/C(=O)N)O,4
P06239,C1=CC2=C(C(=C1)O)OC(=N)C(=C2)C(=O)N,4
P06239,C1=CC2=C(C=C1O)C=C(C(=N)O2)C(=O)N,4
P06239,COC(=O)[C@@H](CC1=CC(=C(C=C1)O)O)NC(=O)NCC2=CC(=C(C=C2)O)O,4.01
P06239,CC1=C(C=CC=C1O)C(=O)N[C@@H](CSC2=CC=CC=C2)[C@@H](CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C)O,4.1
P06239,C1=CC(=C(C=C1/C=C/C2=CC(=C(C=C2)O)O)O)O,4.13
P06239,COC1=C(C=C(C=C1)/C=N/NC2=CC=CC=C2)OC,4.15
