target_id,smiles,pAc
P42336,C1=CC=C(C=C1)NS(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N,1.4
P42336,S(Nc1ccccc1)(=O)(c1cncc(-c2ccn3nc(N)nc3c2)c1)=O,1.4
P42336,c1c(S(=O)(Nc2ccccc2)=O)cncc1-c1ccn2c(nc(N)n2)c1,1.4
P42336,c1c2nc(N)nn2ccc1-c1cncc(S(=O)(Nc2ccccc2)=O)c1,1.4
P42336,c1ccccc1NS(=O)(=O)c1cc(-c2cc3nc(N)nn3cc2)cnc1,1.4
P42336,n1cc(-c2ccn3nc(N)nc3c2)cc(S(=O)(=O)Nc2ccccc2)c1,1.4
P42336,n1c(N)nc2cc(-c3cncc(S(=O)(Nc4ccccc4)=O)c3)ccn12,1.4
P42336,N(S(=O)(=O)c1cncc(-c2cc3nc(N)nn3cc2)c1)c1ccccc1,1.4
P42336,Nc1nc2cc(-c3cc(S(=O)(Nc4ccccc4)=O)cnc3)ccn2n1,1.4
P42336,c1(-c2cc3nc(N)nn3cc2)cc(S(=O)(Nc2ccccc2)=O)cnc1,1.4
P42336,CS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.7
P42336,Nc1nn2c(cc(-c3cc(S(=O)(=O)C)cnc3)cc2)n1,1.7
P42336,c1ncc(-c2ccn3c(c2)nc(N)n3)cc1S(C)(=O)=O,1.7
P42336,O=S(C)(=O)c1cncc(-c2ccn3c(nc(N)n3)c2)c1,1.7
P42336,c1ncc(-c2cc3nc(N)nn3cc2)cc1S(C)(=O)=O,1.7
P42336,c1n2nc(N)nc2cc(-c2cncc(S(C)(=O)=O)c2)c1,1.7
P42336,n12c(cc(-c3cc(S(C)(=O)=O)cnc3)cc1)nc(N)n2,1.7
P42336,c1c(S(=O)(=O)C)cc(-c2ccn3c(nc(N)n3)c2)cn1,1.7
P42336,CS(c1cncc(-c2cc3nc(N)nn3cc2)c1)(=O)=O,1.7
P42336,n1n2c(nc1N)cc(-c1cc(S(=O)(C)=O)cnc1)cc2,1.7
P42336,C1=CN2C(=NC(=N2)N)C=C1C3=CC(=CN=C3)S(=O)(=O)N,1.8
P42336,c1n2c(nc(N)n2)cc(-c2cc(S(=O)(=O)N)cnc2)c1,1.8
P42336,n1cc(S(=O)(=O)N)cc(-c2cc3n(cc2)nc(N)n3)c1,1.8
P42336,c12cc(-c3cncc(S(N)(=O)=O)c3)ccn1nc(N)n2,1.8
P42336,n12c(nc(N)n1)cc(-c1cncc(S(=O)(=O)N)c1)cc2,1.8
P42336,n1cc(-c2cc3n(nc(N)n3)cc2)cc(S(=O)(=O)N)c1,1.8
P42336,O=S(N)(c1cc(-c2cc3n(cc2)nc(N)n3)cnc1)=O,1.8
P42336,O=S(N)(c1cc(-c2cc3nc(N)nn3cc2)cnc1)=O,1.8
P42336,c1c(-c2cncc(S(=O)(=O)N)c2)cc2nc(N)nn2c1,1.8
P42336,c1n2c(nc(N)n2)cc(-c2cc(S(=O)(=O)N)cnc2)c1,1.8
P42336,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.9
P42336,c1(-c2cncc(S(=O)(=O)NC(C)C)c2)ccn2c(nc(N)n2)c1,1.9
P42336,S(c1cncc(-c2cc3n(nc(N)n3)cc2)c1)(NC(C)C)(=O)=O,1.9
P42336,c12cc(-c3cncc(S(=O)(=O)NC(C)C)c3)ccn1nc(N)n2,1.9
P42336,n12ccc(-c3cc(S(NC(C)C)(=O)=O)cnc3)cc1nc(N)n2,1.9
P42336,O=S(=O)(NC(C)C)c1cc(-c2ccn3nc(N)nc3c2)cnc1,1.9
P42336,n1n2c(cc(-c3cc(S(=O)(NC(C)C)=O)cnc3)cc2)nc1N,1.9
P42336,c12cc(-c3cc(S(NC(C)C)(=O)=O)cnc3)ccn1nc(N)n2,1.9
P42336,c1n2nc(N)nc2cc(-c2cc(S(=O)(=O)NC(C)C)cnc2)c1,1.9
P42336,c12nc(N)nn1ccc(-c1cc(S(=O)(NC(C)C)=O)cnc1)c2,1.9
P42336,CC1(CCN1S(=O)(=O)C2=CN=CC(=C2)C3=CC4=NC(=NN4C=C3)N)C,1.9
P42336,N1(S(=O)(c2cncc(-c3ccn4c(nc(N)n4)c3)c2)=O)CCC1(C)C,1.9
P42336,n1c(N)nn2ccc(-c3cc(S(=O)(=O)N4C(C)(C)CC4)cnc3)cc12,1.9
P42336,c1c(-c2ccn3c(c2)nc(N)n3)cncc1S(=O)(=O)N1CCC1(C)C,1.9
P42336,c1(S(N2C(C)(C)CC2)(=O)=O)cncc(-c2ccn3c(nc(N)n3)c2)c1,1.9
P42336,n12nc(N)nc1cc(-c1cncc(S(=O)(=O)N3CCC3(C)C)c1)cc2,1.9
P42336,c1c(-c2cc(S(N3C(C)(C)CC3)(=O)=O)cnc2)cc2n(nc(N)n2)c1,1.9
P42336,n12c(nc(N)n1)cc(-c1cc(S(=O)(N3C(C)(C)CC3)=O)cnc1)cc2,1.9
P42336,c1(-c2ccn3c(c2)nc(N)n3)cc(S(=O)(=O)N2CCC2(C)C)cnc1,1.9
P42336,c1ncc(-c2ccn3c(c2)nc(N)n3)cc1S(N1C(C)(C)CC1)(=O)=O,1.9
P42336,CNS(=O)(=O)C1=CN=CC(=C1)C2=CC3=NC(=NN3C=C2)N,1.9
P42336,c1c(-c2ccn3c(nc(N)n3)c2)cc(S(NC)(=O)=O)cn1,1.9
P42336,c1cc(-c2cc(S(=O)(NC)=O)cnc2)cc2nc(N)nn12,1.9
P42336,Nc1nn2ccc(-c3cc(S(=O)(=O)NC)cnc3)cc2n1,1.9
P42336,Nc1nc2n(ccc(-c3cc(S(NC)(=O)=O)cnc3)c2)n1,1.9
P42336,n1cc(S(NC)(=O)=O)cc(-c2cc3nc(N)nn3cc2)c1,1.9
P42336,S(c1cncc(-c2cc3n(nc(N)n3)cc2)c1)(=O)(NC)=O,1.9
P42336,c1n2nc(N)nc2cc(-c2cncc(S(=O)(=O)NC)c2)c1,1.9
