target_id,smiles,pAc
P42345,CS(=O)(=O)N1CCN(CC1)CC2=CN3C=C(N=C(C3=N2)N4CCOCC4)C5=CN=C(N=C5C(F)(F)F)N,2.0
P42345,C1N(S(C)(=O)=O)CCN(Cc2cn3c(c(N4CCOCC4)nc(-c4cnc(N)nc4C(F)(F)F)c3)n2)C1,2.0
P42345,n12c(nc(CN3CCN(S(=O)(=O)C)CC3)c1)c(N1CCOCC1)nc(-c1c(C(F)(F)F)nc(N)nc1)c2,2.0
P42345,C1OCCN(c2nc(-c3cnc(N)nc3C(F)(F)F)cn3cc(CN4CCN(S(C)(=O)=O)CC4)nc32)C1,2.0
P42345,c1(N2CCOCC2)nc(-c2c(C(F)(F)F)nc(N)nc2)cn2cc(CN3CCN(S(C)(=O)=O)CC3)nc12,2.0
P42345,n1c(C(F)(F)F)c(-c2nc(N3CCOCC3)c3n(cc(CN4CCN(S(C)(=O)=O)CC4)n3)c2)cnc1N,2.0
P42345,c1(N)nc(C(F)(F)F)c(-c2nc(N3CCOCC3)c3nc(CN4CCN(S(=O)(C)=O)CC4)cn3c2)cn1,2.0
P42345,c1(N)nc(C(F)(F)F)c(-c2nc(N3CCOCC3)c3n(cc(CN4CCN(S(C)(=O)=O)CC4)n3)c2)cn1,2.0
P42345,c1(C(F)(F)F)c(-c2nc(N3CCOCC3)c3n(cc(CN4CCN(S(C)(=O)=O)CC4)n3)c2)cnc(N)n1,2.0
P42345,C1N(Cc2cn3cc(-c4cnc(N)nc4C(F)(F)F)nc(N4CCOCC4)c3n2)CCN(S(C)(=O)=O)C1,2.0
P42345,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,3.4
P42345,c1(=O)n(C)c(=O)n(C)c2c1n(C)cn2,3.4
P42345,O=c1n(C)c(=O)n(C)c2ncn(C)c12,3.4
P42345,n1(C)c(=O)n(C)c2ncn(C)c2c1=O,3.4
P42345,Cn1c(=O)n(C)c(=O)c2n(C)cnc12,3.4
P42345,Cn1c(=O)n(C)c2ncn(C)c2c1=O,3.4
P42345,Cn1c(=O)c2n(C)cnc2n(C)c1=O,3.4
P42345,Cn1c(=O)n(C)c2c(c1=O)n(C)cn2,3.4
P42345,Cn1c(=O)n(C)c2c(n(C)cn2)c1=O,3.4
P42345,Cn1c(=O)n(C)c(=O)c2c1ncn2C,3.4
P42345,CCOC1=CC2=C(C=C1)C=C(C=C2)C3=NN(C4=C3C(=NC=N4)N)C,4.0
P42345,c1(-c2nn(C)c3ncnc(N)c23)cc2ccc(OCC)cc2cc1,4.0
P42345,c1(OCC)cc2c(cc1)cc(-c1nn(C)c3ncnc(N)c13)cc2,4.0
