target_id,smiles,pAc
P49841,C1COCCN1CCNC2=NC3=CC=CC=C3C4=C2C5=CC=CC=C5N4,1.3
P49841,CCN(CC1=CN2C=CC=CC2=N1)CC3=NC(=O)C4=CC(=C(C=C4N3)OC)OC,1.3
P49841,COC1=CC=C(C=C1)CNC(=O)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],2.44
P49841,CCCC(=O)NC1=NNC2=CC(=C(C=C21)C3=CC=CC=C3)C4=CC=CC=C4,2.76
P49841,COC1=CC=C(C=C1)CNC(=O)NC2=NC=CC(=C2)C#N,2.84
P49841,CN1C2=C(C=C(C=C2)[N+](=O)[O-])C3=C1C4=CC=CC=C4N=C(C3)SC,3
P49841,C1C(SC2=CC=CC=C2NC1=O)C3=CC=CS3,3.08
P49841,CC1=C2C(=C(C=C(C2=NC=C1)NCC3=CC=C(C=C3)O)O)OC4=CC=CC(=C4)C(F)(F)F,3.12
P49841,CCCOC(=O)C1=CC2=C(C=C1)NC3=C2CC(=O)NC4=CC=CC=C43,3.15
P49841,C1CCC(C1)N2C(=CC(=N2)NC3=NC=CC(=C3)C#N)C4CCN(CC4)C5COC5,3.17
P49841,CC(C)(C)OC(=O)N1C(=O)CC2=C(C3=CC=CC=C31)N(C4=C2C=C(C=C4)Br)C(=O)OC(C)(C)C,3.19
P49841,CCCCCOC(=O)C1=CC2=C(C=C1)NC3=C2CC(=O)NC4=CC=CC=C43,3.22
P49841,COC1=CC=C(C=C1)CNC(=O)NC2=NC=CC(=C2)C3=NNN=N3,3.29
P49841,C1C2=C(C3=C(NC1=O)N=CC=C3)NC4=C2C=C(C=C4)Cl,3.3
P49841,CN1C(=O)CC(SC2=CC=CC=C21)C3=CC=CS3,3.32
P49841,C1=CC=C2C(=C1)C=C(N2)C3=NC(=NC=C3)N,3.38
P49841,CC1=C2C(=C(C=C(C2=NC=C1)NCC3=CC=CC4=C3N=CC=C4)OC)OC5=CC=CC(=C5)C(F)(F)F,3.4
P49841,C1=CC=C2C(=C1)C(=CN2)C3=NC(=NC=C3)N,3.46
P49841,C1C2=C(C=C(C=C2C3=CC=CS3)C4=CC=CC=N4)C5=CC=CC=C5NC1=S,3.46
P49841,CC1=C2C(=C(C=C(C2=NC=C1)NCC3=CC=C(C=C3)O)OC)OC4=CC=CC(=C4)C(F)(F)F,3.62
P49841,C1=CC(=CC(=C1)CSC2=NN=C(O2)C3=CC=NC=C3)C(=O)O,3.63
P49841,C1=CC(=CC=C1CSC2=NN=C(O2)C3=CC=NC=C3)I,3.7
P49841,C1CC2=CC=CC=C2C3=C(C1)C4=C(N3)C=CC(=C4)Br,3.75
P49841,COC1=CC=CC2=C1NC(=O)CC3=C2NC4=CC=CC=C34,3.85
P49841,COC1=CC=C(C=C1)CNC(=O)NC2=NC3=C(S2)C=C(C=C3)C4=NNN=N4,3.85
P49841,C1CCNC2(C1)CCN(CC2)C3=NC=NC4=C3NC=N4,3.86
P49841,CC[C@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=CC=C3)N=CN2C(C)C,3.89
P49841,CCOC(=O)/N=C\1/N(C(=S)N(S1)C(=O)OCC)C2=CC=CC=C2,4
P49841,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O,4
P49841,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)C3=CC=C(C=C3)Br,4
P49841,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,4
P49841,C1=CC(=CC=C1C(=O)CN)Br.Cl,4
P49841,C1C(SC2=CC=CC=C2N(C1=O)CC3=CC=CC=C3[N+](=O)[O-])C4=CC=C(C=C4)F,4.09
P49841,C1C(SC2=CC=CC=C2N(C1=O)CC3=CC=CC=C3)C4=CC=CO4,4.11
P49841,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,4.11
P49841,C(C(C1=C(C(=C(S1)Br)Br)Br)O)Cl,4.12
