target_id,smiles,pAc
P04626,CCN(CC)CC(CNC1=NC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)O,2.96
P04626,C1=CC=C(C=C1)CCCCNC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,3.3
P04626,CN(C)CCNC1=NC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br,3.42
P04626,CCOC(=O)C(CC1=CC=CC=C1)NC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N,3.48
P04626,CCCCN1C2=C(C(=NC=N2)N)N=C1S(=O)(=O)C3=CC(=C(C(=C3)OC)OC)OC,3.51
P04626,C1COCCN1CCNC2=NC=C3C(=C2)C(=NC=N3)NC4=CC(=CC=C4)Br,3.66
P04626,COC1=CC(=C(C=C1)NC(=O)/C(=C/C2=CC(=C(C=C2)O)O)/C#N)OC,3.78
P04626,C1=CC(=C(C=C1Cl)SC2=NC3=C(N2)C(=NC=N3)N)Cl,3.92
P04626,CC1=C(C(=CC(=C1)C=C(C#N)C#N)OC)O,3.95
P04626,C1=CC=C2C(=C1)C(=CN2)C(=O)CN3C=NC4=C3N=CN=C4N,4.02
P04626,C1CCN(CC1)C2=CC=C(C=C2)/C=C\3/C4=CC=CC=C4NC3=O,4.03
P04626,C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,4.04
P04626,COC1=CC=CC(=C1)NC2=C3C4=C(C=CC(=C4)Br)NC3=NC=C2,4.04
P04626,COC1=C(C(=CC(=C1)/C=C(\C#N)/C(=O)N)SCCC(=O)O)O,4.04
P04626,CC1=C\2C(=CC=C1)NC(=O)/C2=C\C3=CC=C(S3)SC,4.04
P04626,C1CN(CCN1C=O)C2=CC=C(C=C2)/C=C\3/C4=CC=CC=C4NC3=O,4.04
P04626,CC1=C\2C(=CC=C1)NC(=O)/C2=C\C3=CC=C(C=C3)N4CCOCC4,4.18
P04626,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,4.18
P04626,CC1=C(N=CN=C1NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl)C4=CC=CC=C4,4.19
P04626,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=C\2/C3=CC=CC=C3NC2=O,4.19
P04626,CC1=C(C(=CC(=C1)C=C(C#N)C#N)O)O,4.23
